회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
에이치디현대인프라코어(주),042670,2017/12,8690,35.16,26.45,1.81,1.36,13.11,9.86,0.8,0.6,16.09,3.84,5053900779,60471573,360676984,84660000,2651329093,137632449
에이치디현대인프라코어(주),042670,2018/12,7590,34.09,21.29,1.96,1.23,18.8,11.74,0.8,0.5,13.14,5.21,4923150684,71748072,384907707,84319000,3058277034,181517832
에이치디현대인프라코어(주),042670,2019/12,5550,34.94,20.34,1.43,0.83,60.91,35.45,0.6,0.35,12.99,3.68,4965757488,53024293,411732775,105793000,3102184313,178187066
에이치디현대인프라코어(주),042670,2020/12,7920,0,0,1.69,0.4,8.01,1.9,0.81,0.19,19.98,-2.54,5180809559,-37858070,407015193,99404000,2712338251,89362381
에이치디현대일렉트릭(주),267260,2017/12,114000,,,,,,,,,,,2083375719,14552073,129065963,29384000,1449607567,62614414
에이치디현대일렉트릭(주),267260,2018/12,22200,0,0,1.6,0.26,0,0,0.77,0.12,0,-20.97,2137884323,-177878075,207556765,45195000,1732614020,-93210172
에이치디현대일렉트릭(주),267260,2019/12,11550,0,0,1.03,0.25,25.4,6.25,0.44,0.11,0,-32.64,2062662134,-253482532,251110361,44140000,1553566797,-147304888
에이치디현대일렉트릭(주),267260,2020/12,16400,0,0,1.17,0.27,3.7,0.86,0.48,0.11,7.81,-5.43,2078906157,-37881063,202378409,38355000,1566219691,70645216
에이치디현대중공업(주),329180,2019/12,,,,,,,,,,,,13869458775,-88945128,286951965,44516000,5456667592,129480289
에이치디현대중공업(주),329180,2020/12,,0,0,0,0,0,0,0,0,11.41,-8.05,13799674175,-431462550,441618089,71900000,8310181048,32506679
에이치에스디엔진(주),082740,2015/12,3205,0,0,1.09,0.42,0,0,0.8,0.31,0,-22.7,1355773319,-134427816,61014986,6939200,692276967,-62950601
에이치에스디엔진(주),082740,2016/12,3285,0,0,0.64,0.3,122.03,57.49,0.43,0.2,16.33,-5.29,1363026957,-28793277,37025340,6547995,804680106,10240333
에이치에스디엔진(주),082740,2017/12,3685,0,0,0.67,0.39,0,0,0.48,0.28,22.42,-2.56,1238012247,-14159762,42600781,10963284,761831507,8258576
에이치에스디엔진(주),082740,2018/12,5280,0,0,1.52,0.7,19.17,8.84,0.71,0.33,0,-5.13,752885124,-20481983,35830637,4063604,509321425,-36540937
에이치에스디엔진(주),082740,2019/12,4470,0,0,1.25,0.47,0,0,0.34,0.13,0,-25.76,825575152,-55096570,31502150,3265172,673324747,-21676019
에이치에스디엔진(주),082740,2020/12,8400,61.95,11.1,1.82,0.33,4.03,0.72,0.41,0.07,11.26,2.91,718586050,5478258,32290807,3507926,829749317,20569406
에이치엘디앤아이한라(주),014790,2015/12,4270,0,0,1.21,0.49,5.42,2.17,0.24,0.1,27.89,-10.83,1467982801,-33350808,93746233,4547285,1353398558,21425222
에이치엘디앤아이한라(주),014790,2016/12,4265,17.27,10.98,0.86,0.55,2.75,1.75,0.19,0.12,6.18,4.93,1172033283,14911576,87782947,6129979,1358236270,70476282
에이치엘디앤아이한라(주),014790,2017/12,4075,4.73,3.21,0.82,0.55,11.58,7.86,0.17,0.12,4.03,15.64,1117966320,53751622,65110983,0,1454675129,101376646
에이치엘디앤아이한라(주),014790,2018/12,4310,0,0,1.63,0.54,0,0,0.43,0.14,9.07,-4.16,1144647056,-14362065,78360053,0,1165275545,47089724
에이치엘디앤아이한라(주),014790,2019/12,3000,0,0,0.99,0.42,16.2,6.86,0.24,0.1,7.42,-5.13,1178167352,-16139785,80006997,0,1198490841,48154789
에이치엘디앤아이한라(주),014790,2020/12,4900,2.94,0.92,0.75,0.24,0,0,0.19,0.06,6.37,26.83,1318016025,94690769,73025193,0,1442069020,80382115
에이치엘만도(주),204320,2015/12,165500,37.5,20.54,2.1,1.15,8.63,4.73,0.56,0.31,12.3,4.6,2756020643,45951494,303111752,71577836,3094153877,62788896
에이치엘만도(주),204320,2016/12,234500,53.86,25.63,3.43,1.63,19.08,9.08,0.86,0.41,16.68,5,2810428675,50391128,332277094,74711085,3141618835,59880644
에이치엘만도(주),204320,2017/12,308500,0,0,4.81,3.06,17.61,11.2,1.05,0.66,67.15,-9.06,2709747615,-86036976,346909935,97125599,3095560472,-72983598
에이치엘만도(주),204320,2018/12,28950,50.82,4.24,4.26,0.36,20.46,1.71,0.95,0.08,9.43,6.48,2714015575,58025113,284786474,95470085,3108352389,94174119
에이치엘만도(주),204320,2019/12,35200,21.73,14.55,2.39,1.6,0,0,0.56,0.38,9.5,9.24,2806053322,85989917,340903333,138607402,3323374073,144922486
에이치엘만도(주),204320,2020/12,58800,143.06,36.79,2.95,0.76,10.32,2.65,0.98,0.25,28.39,2.01,3166718893,20679047,341675700,136045544,3009765572,-10675618
에이치엘비글로벌(주),003580,2015/12,5400,151.76,76.42,0.88,0.45,31.57,15.9,2.15,1.08,16.58,0.67,58354657,216541,3283337,0,15301018,1249783
에이치엘비글로벌(주),003580,2016/12,43750,0,0,5.19,0.49,0,0,12.48,1.19,24.33,-5.62,57821449,-2299975,4316723,0,18255841,2060942
에이치엘비글로벌(주),003580,2017/12,4275,0,0,16.34,1.07,1704.27,111.78,65.06,4.27,7321.62,-1.38,74925487,-739375,3766000,0,15686212,-467593
에이치엘비글로벌(주),003580,2018/12,6100,0,0,4.16,1.13,95.74,25.97,28.92,7.85,0,-11.63,151988538,-7860173,3493688,0,10347565,-2503465
에이치엘비글로벌(주),003580,2019/12,8090,0,0,5.25,0.97,0,0,33.96,6.26,0,-40.78,115161883,-29300587,7804631,0,10988830,-5140563
에이치엘비글로벌(주),003580,2020/12,5400,0,0,4.49,2.45,0,0,18.87,10.3,0,-43.45,99431555,-28936275,8284719,0,14637998,-6155291
에이치엘홀딩스(주),060980,2015/12,64400,80.23,47.46,1.03,0.61,72.94,43.15,3.05,1.8,30.64,1.23,1383890350,10219524,27368736,3508,268757423,31362865
에이치엘홀딩스(주),060980,2016/12,60600,14.06,8.82,1.07,0.67,14.6,9.15,1.39,0.87,11.55,7.37,1448926686,61003964,53896059,36281,618047873,87153878
에이치엘홀딩스(주),060980,2017/12,62700,8.81,7.06,0.87,0.7,25.76,20.64,1.16,0.93,16.16,9.97,1547610246,86924221,58797697,12649,657849448,58153468
에이치엘홀딩스(주),060980,2018/12,43750,81.71,48.08,0.86,0.5,118.01,69.44,1.01,0.59,14.05,0.96,1404592442,8369084,52317884,154546,676634635,51558900
에이치엘홀딩스(주),060980,2019/12,45900,15.46,12.22,0.65,0.51,9.38,7.42,0.86,0.68,10.15,4.08,1423885150,34379849,62777162,314062,620603274,65529828
에이치엘홀딩스(주),060980,2020/12,37400,9.35,4.57,0.61,0.3,27.19,13.31,0.86,0.42,8.41,6.14,1599710131,52437261,54404873,465148,567598722,88586826
에이치엠엠(주),011200,2015/12,4130,0,0,9.15,3.17,0,0,0.44,0.15,0,-143.32,5854097000,-679051000,170693000,0,5509307000,-276150000
에이치엠엠(주),011200,2016/12,6760,0,0,3.7,0.34,0,0,0.86,0.08,0,-73.67,4439709000,-489940000,159810000,0,4348724000,-879949000
에이치엠엠(주),011200,2017/12,5020,0,0,2.02,0.96,0,0,0.37,0.18,0,-123.44,3409882000,-1207388000,146350000,0,4925843000,-418105000
에이치엠엠(주),011200,2018/12,3695,0,0,2.04,1.01,0,0,0.42,0.21,0,-80.94,3884416000,-805175000,131858000,0,5052816000,-585958000
에이치엠엠(주),011200,2019/12,3550,0,0,1.4,0.81,4.33,2.49,0.27,0.16,37.97,-62.17,6343498000,-663717000,127241000,0,5333534000,-328576000
에이치엠엠(주),011200,2020/12,13950,82.51,11.47,3.17,0.44,3.68,0.51,0.78,0.11,6.08,4.45,8628337000,58852000,126525000,0,6223944000,955962000
에이케이홀딩스(주),006840,2015/12,63200,67.38,32.48,3.27,1.58,143.38,69.11,72.25,34.82,73.26,4.75,522296161,21822775,8288655,0,20353037,12064382
에이케이홀딩스(주),006840,2016/12,56000,73.37,42.06,2.13,1.22,97.35,55.81,41.52,23.8,54.39,2.8,525540232,13180701,8824798,0,23291349,14466551
에이케이홀딩스(주),006840,2017/12,68500,58.68,39.09,2.17,1.45,81.78,54.48,35.7,23.78,52.44,3.57,536075239,17112877,9977267,0,28130386,18153120
에이케이홀딩스(주),006840,2018/12,54000,53.61,25.83,2.4,1.15,73.79,35.55,34.52,16.63,36.24,4.36,551445154,21698205,13084707,0,33692663,20607957
에이케이홀딩스(주),006840,2019/12,34600,42.39,21.09,1.61,0.8,41.94,20.86,23.37,11.63,25.83,3.64,611531296,18720798,13694637,0,33947769,20253133
에이케이홀딩스(주),006840,2020/12,25150,49.89,16.23,0.95,0.31,16.47,5.36,10.33,3.36,14.71,1.82,674491546,9425944,13902428,0,45515032,31612604
엔에이치엔(주),181710,2015/12,56900,50.64,26.12,1.2,0.62,0,0,9.41,4.85,0,2.7,1638541410,34847481,249715592,0,187515714,-62199877
엔에이치엔(주),181710,2016/12,50300,9.41,6.01,0.91,0.58,12.38,7.91,6.22,3.97,105.96,9.63,1651663250,144571953,221653019,0,218567267,-3085753
엔에이치엔(주),181710,2017/12,68400,55.77,32.11,1.09,0.63,35.13,20.23,6.5,3.74,22.1,1.96,1716300590,30066639,209083625,0,257836571,48752946
엔에이치엔(주),181710,2018/12,57300,162.52,80.39,1.08,0.53,29.49,14.58,6.83,3.38,21.27,0.65,1666936188,10100461,200024397,0,240470541,40446144
엔에이치엔(주),181710,2019/12,66800,0,0,1.23,0.73,45.8,27.3,6.94,4.14,27.17,-0.08,1566658554,-1271814,230811592,0,261084412,30272821
엔에이치엔(주),181710,2020/12,74600,67.95,36.48,1.26,0.68,16.35,8.77,6.5,3.49,27.71,1.85,1612216924,27784435,255127779,0,290424936,35297157
엔피씨(주),004250,2015/12,7740,19.56,12.14,2.05,1.27,15.6,9.68,1.07,0.66,8.66,10.76,285552532,17845548,31643407,1456715,326901452,20626537
엔피씨(주),004250,2016/12,6440,7.16,5.08,1.6,1.14,9.68,6.87,1.08,0.77,6.72,24.26,340991582,47688998,35610844,2549065,316069627,14190068
엔피씨(주),004250,2017/12,5220,8.85,6.67,1.18,0.89,9.14,6.88,0.88,0.66,4.8,13.85,353100549,32308566,34467449,3243423,324460029,14386034
엔피씨(주),004250,2018/12,3765,24.42,13.47,1.01,0.56,5.87,3.24,0.73,0.4,3.89,4.1,353111365,10320493,33914014,2785548,346721351,13439557
엔피씨(주),004250,2019/12,3745,16.45,11.44,0.74,0.52,3.9,2.71,0.57,0.4,3.34,4.57,357716910,12062715,34583264,2716401,347437490,16124780
엔피씨(주),004250,2020/12,3280,14.37,8.8,0.63,0.38,3.04,1.86,0.53,0.32,2.99,4.33,367769968,11956124,31671539,2572605,324574688,14343823
엘브이엠씨홀딩스(주),900140,2015/12,10300,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2016/12,8020,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2017/12,4730,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2018/12,2330,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2019/12,4160,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2020/12,3850,,,,,,,,,,,,,,,,
엘아이지넥스원(주),079550,2015/12,103500,30.41,15.33,5.32,2.68,261.41,131.77,1.33,0.67,14.36,17.68,1754053470,83022325,111031573,17975695,1903224119,112764585
엘아이지넥스원(주),079550,2016/12,80500,37.26,18.39,5.42,2.68,0,0,1.54,0.76,14.88,12.75,1791303250,77051466,107088387,25629396,1859889725,88211098
엘아이지넥스원(주),079550,2017/12,59800,0,0,3.83,2.3,0,0,1.13,0.68,32.1,-1.4,2006861013,-8628211,139060047,37447104,1760325842,4435777
엘아이지넥스원(주),079550,2018/12,36950,298.56,137.93,2.36,1.09,0,0,0.9,0.42,18.84,0.71,2322091224,4458064,117245438,29545556,1477507585,24091308
엘아이지넥스원(주),079550,2019/12,31600,289.39,183.37,1.76,1.11,6.13,3.88,0.63,0.4,17.95,0.5,2315222479,3185324,119703085,34449427,1451894505,18099092
엘아이지넥스원(주),079550,2020/12,30500,14.18,5.93,1.56,0.65,4.3,1.8,0.51,0.21,11.1,8.86,2592840147,57881698,125218758,34889536,1599434376,64052689
엘에스전선아시아(주),229640,2015/12,,,,,,,,,,,,266596503,5218247,245150,0,5602865,5357715
엘에스전선아시아(주),229640,2016/12,5660,35.36,24.53,0.81,0.56,37.48,26,29.96,20.78,26.5,2.26,272931405,6166497,972580,0,7278678,6306098
엘에스전선아시아(주),229640,2017/12,6290,38.61,28.67,0.83,0.62,48.59,36.07,29.84,22.15,32.82,2.12,284275008,5790165,1406344,0,7492073,6085730
엘에스전선아시아(주),229640,2018/12,5630,46.69,26.33,0.98,0.55,43.1,24.31,34.91,19.69,29.94,2.06,285041647,5640491,1503296,0,7544641,6041345
엘에스전선아시아(주),229640,2019/12,8020,49.11,27.45,1.11,0.62,65.3,36.5,34.49,19.28,38.33,2.21,287961696,6079715,2080288,0,8657607,6577319
엘에스전선아시아(주),229640,2020/12,7780,9.63,5.31,1.02,0.56,7.99,4.41,8.81,4.86,7.88,10.74,310750821,30799543,2136510,0,33651150,31514640
엘지디스플레이(주),034220,2015/12,24550,13.75,7.58,1.25,0.69,8.34,4.6,0.51,0.28,3.43,8.82,20210693000,968209000,2235185000,1208900000,25856426000,770856000
엘지디스플레이(주),034220,2016/12,31450,11.99,7.7,1.01,0.65,6.74,4.33,0.47,0.3,5.08,8.21,21812750000,967078000,1961205000,1118290000,24419295000,709138000
엘지디스플레이(주),034220,2017/12,29900,7.96,5.44,1.09,0.75,3.32,2.27,0.55,0.38,3.92,13.66,25409415000,1779721000,2336305000,1195937000,25591082000,1536730000
엘지디스플레이(주),034220,2018/12,18050,0,0,0.97,0.45,3.27,1.51,0.54,0.25,6.32,-3.27,27062106000,-442291000,2405001000,1206336000,22371687000,-472995000
엘지디스플레이(주),034220,2019/12,16250,0,0,0.8,0.45,4.43,2.49,0.37,0.21,17.3,-22.11,27382680000,-2639893000,2607926000,1204581000,21658329000,-1784245000
엘지디스플레이(주),034220,2020/12,18550,0,0,0.79,0.34,5.66,2.41,0.33,0.14,7.9,-4.9,26705202000,-513262000,2045268000,1080507000,22799273000,-812979000
엘지전자(주),066570,2015/12,53800,0,0,1.49,0.91,17.19,10.51,0.41,0.25,16.19,-3.86,25866375000,-355839000,5656807000,1988854000,28368428000,-17537000
엘지전자(주),066570,2016/12,51600,0,0,1.58,1.07,5.52,3.73,0.42,0.28,21.92,-3.12,26599075000,-276487000,6273976000,2106181000,28743246000,-290455000
엘지전자(주),066570,2017/12,106000,26.12,12.21,2.45,1.15,28.58,13.36,0.62,0.29,14.21,8.28,28159781000,758046000,5923849000,1994767000,31966513000,701226000
엘지전자(주),066570,2018/12,62300,0,0,2.71,1.39,11.4,5.85,0.69,0.35,11.7,-0.05,27865463000,-4774000,5880613000,1922364000,29982010000,487716000
엘지전자(주),066570,2019/12,72100,0,0,2.05,1.43,43.21,30.31,0.53,0.37,16.21,-2.15,27474891000,-196118000,6285671000,2060171000,28654467000,166009000
엘지전자(주),066570,2020/12,135000,20.37,6.21,3.2,0.98,11.1,3.38,0.87,0.26,15.91,12.88,29699987000,1211549000,6331900000,2027851000,28435323000,746991000
영보화학(주),014440,2015/12,4820,19.48,9.49,1.45,0.71,7.75,3.78,1.47,0.72,8.93,7.41,152858324,7299067,16094259,1602876,96828355,8092393
영보화학(주),014440,2016/12,6490,23.55,12.61,1.38,0.74,10.13,5.42,1.57,0.84,12.48,5.68,152201164,5868963,14947885,2131995,87909175,5940449
영보화학(주),014440,2017/12,4870,5.58,3.48,1.07,0.67,8.11,5.06,1.11,0.69,5.06,20.75,166099095,25135710,17743612,2246455,126525364,7238650
영보화학(주),014440,2018/12,3730,21.36,13.29,0.82,0.51,11.5,7.15,0.92,0.57,5.31,3.72,160544330,5130496,18202936,2387367,119567677,4922272
영보화학(주),014440,2019/12,3485,9.83,7.47,0.59,0.45,5.13,3.9,0.71,0.54,2.69,5.9,164378704,8394924,16027384,1907467,115674835,10314454
영보화학(주),014440,2020/12,3705,10.29,3.35,0.7,0.23,7.54,2.45,1.21,0.39,4.62,6.77,168858849,10121805,13860472,1330901,86456975,5451986
영진약품(주),003520,2015/12,2130,147.13,66.88,5.08,2.31,56.61,25.73,2.93,1.33,36.73,3.37,193695301,3386324,59773927,11787250,170203311,5047840
영진약품(주),003520,2016/12,8820,811.56,86.23,32.82,3.49,1095.88,116.44,17.66,1.88,140.69,4.07,199354385,4202183,65792847,12660814,193133853,5454134
영진약품(주),003520,2017/12,8780,1339.85,664.06,22.37,11.09,793.98,393.51,12.83,6.36,168.19,1.65,203846089,1867720,65814729,13930912,195008847,3028981
영진약품(주),003520,2018/12,5940,0,0,18.91,8.84,1621.98,757.88,11.09,5.18,246.22,-5.28,196114248,-6100940,63627730,11988531,186408689,-2187346
영진약품(주),003520,2019/12,6630,271.98,127.63,12.05,5.65,147.38,69.16,6.2,2.91,69.58,4.42,200445669,5029924,69791448,13513249,220516292,9982031
영진약품(주),003520,2020/12,8040,0,0,20.74,5.72,161.48,44.53,11.23,3.1,181.01,-0.12,188100730,-133121,73081954,15074330,208463640,381453
영풍제지(주),006740,2015/12,3205,0,0,0.59,0.05,204.19,17.82,0.67,0.06,53.77,-5.47,114841929,-5151508,9443673,0,76793940,-2172632
영풍제지(주),006740,2016/12,3065,14.02,8.38,0.83,0.5,21.82,13.05,0.88,0.53,16.62,5.99,121379534,5495655,8417986,0,87503535,785565
영풍제지(주),006740,2017/12,2900,24.21,13.16,0.97,0.53,23.86,12.97,0.89,0.49,10.31,4.04,128022406,3878542,8123077,456353,105060839,3290592
영풍제지(주),006740,2018/12,3400,6.82,4.34,0.89,0.57,3.74,2.38,0.88,0.56,3.19,13.72,138955082,14328384,8555752,397332,111220365,18082364
영풍제지(주),006740,2019/12,3115,9.65,6.65,0.76,0.53,12.36,8.52,0.9,0.62,4.28,8.07,139313099,9307519,8402754,323961,99673570,10910061
영풍제지(주),006740,2020/12,6380,22.61,4.71,1.56,0.32,16.92,3.52,1.98,0.41,12.28,6.98,201988266,8580811,9498456,325397,98155185,10274154
영화금속(주),012280,2015/12,1665,7.42,4.46,1.63,0.98,6.16,3.7,0.55,0.33,5.38,22.22,112542861,12282589,11430403,226611,166697453,15635929
영화금속(주),012280,2016/12,1905,16.89,7.18,2.39,1.02,22.3,9.48,1,0.42,8.86,14.71,137789310,9241668,12013271,156900,156388198,10828516
영화금속(주),012280,2017/12,1385,21.11,13.26,1.44,0.9,25.33,15.91,0.55,0.34,11.66,6.76,179811590,4660691,11925154,449287,180459047,7218831
영화금속(주),012280,2018/12,1325,90.16,44.31,1.34,0.66,13.76,6.76,0.41,0.2,19.93,1.48,208397875,1030946,14281621,457783,226746202,1069956
영화금속(주),012280,2019/12,1625,332.98,200.48,1.25,0.75,26.19,15.77,0.38,0.23,16.5,0.38,201880457,264119,15621607,346567,232624501,2018153
영화금속(주),012280,2020/12,2300,0,0,1.91,0.41,19.96,4.31,0.78,0.17,85.91,-12.53,197590025,-9046782,7956276,162313,179397570,-6062068
웰바이오텍(주),010600,2015/12,2390,18.84,11.3,1.1,0.66,32.29,19.36,0.73,0.44,21.55,6.06,55673618,2496959,3270579,0,64601714,2054621
웰바이오텍(주),010600,2016/12,2005,27.4,16.81,1.06,0.65,0,0,0.91,0.56,29.51,3.9,59869993,1700488,2786427,0,51156450,1419107
웰바이오텍(주),010600,2017/12,3580,0,0,3.57,1.32,0,0,2.26,0.83,0,-66.92,71489094,-22444779,9373423,0,32026434,-6118978
웰바이오텍(주),010600,2018/12,5020,0,0,2.28,0.55,0,0,5.79,1.41,169,-29.59,97448900,-14175395,2935355,0,28822815,291670
웰바이오텍(주),010600,2019/12,2185,0,0,3.87,1.21,54.81,17.13,9.25,2.89,0,-22.9,96052525,-16800645,5955746,21644,29115362,-2021653
웰바이오텍(주),010600,2020/12,2340,0,0,8.83,3.3,18.61,6.95,10.47,3.91,0,-138.63,60557421,-64371823,12732496,42349,16233123,-12074169
유니온머티리얼(주),047400,2015/12,2800,25.07,16.19,1.34,0.87,14.12,9.11,1.23,0.79,11.28,5.29,140213993,4917348,13954987,3137399,100473681,6000619
유니온머티리얼(주),047400,2016/12,2950,33.77,14.62,2.35,1.02,24.91,10.79,2.16,0.94,9.68,6.95,139973443,6691390,13414043,2914785,104612914,8150247
유니온머티리얼(주),047400,2017/12,2450,0,0,1.56,1.12,18.95,13.63,1.28,0.92,15.23,-0.64,135638610,-604067,13809032,2852753,106823398,1905095
유니온머티리얼(주),047400,2018/12,1815,0,0,1.64,0.92,0,0,1.16,0.65,13.07,-8.88,142329399,-7543941,12339600,2073267,109259663,1896016
유니온머티리얼(주),047400,2019/12,2360,49.35,21,2.02,0.86,22.77,9.69,1.61,0.68,15.84,4.16,160958339,3480584,13140500,2608288,106728812,4212944
유니온머티리얼(주),047400,2020/12,3900,0,0,3.14,0.48,34.56,5.31,2.77,0.43,35.39,-2.37,164691073,-2050525,10822015,1779436,93579934,988735
유니퀘스트(주),077500,2015/12,3795,27.61,5.38,2.86,0.56,10.3,2.01,1.36,0.26,5.77,10.07,201765550,14513728,16717316,43404,295667138,10307637
유니퀘스트(주),077500,2016/12,7330,38.95,15.79,1.34,0.55,0,0,0.77,0.31,20.19,3.45,226131842,5166463,15371656,38189,261936079,8609778
유니퀘스트(주),077500,2017/12,9660,45.53,27.12,1.86,1.11,0,0,1.19,0.71,44.74,3.9,203617288,5834112,15284409,128607,223567483,5289051
유니퀘스트(주),077500,2018/12,6380,73.87,35.63,2.08,1,23.06,11.12,1.21,0.58,14.12,2.79,262339557,4148663,16143427,20700,253633391,10687264
유니퀘스트(주),077500,2019/12,6670,49.39,31.73,1.46,0.94,0,0,0.67,0.43,14.26,2.88,280657244,4393075,18381424,90495,325382224,12925238
유니퀘스트(주),077500,2020/12,14700,21.19,4.94,2.54,0.59,30.14,7.03,1.02,0.24,22.49,12.02,303532743,19282590,19957224,35010,398938432,16559019
유성기업(주),002920,2015/12,4150,37.21,23.12,0.8,0.5,6.68,4.15,0.6,0.37,101.66,2.15,283516598,4288081,8847082,0,267576036,-6958326
유성기업(주),002920,2016/12,4435,17.76,13.76,0.57,0.44,5.34,4.13,0.45,0.35,38.19,3.21,288384847,6543726,8427538,0,257530123,-6113800
유성기업(주),002920,2017/12,3560,19.54,14.71,0.59,0.44,8.25,6.21,0.49,0.37,20.03,3,297470448,6254670,7834279,0,251413206,-5374254
유성기업(주),002920,2018/12,2910,31.08,21.38,0.48,0.33,27.47,18.89,0.4,0.27,34.33,1.51,288556471,3155806,7116623,0,246202329,-7208057
