회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS)
(주)신세계인터내셔날,031430,2014/12,114000,152.17,75.45,2.53,1.26,77.34,38.35,1.22,0.61,24.69,1.59,815169040,6803789,372673510
(주)신세계인터내셔날,031430,2015/12,102500,96.25,46.49,2.87,1.39,24.98,12.07,1.33,0.64,23.37,2.83,833251815,12239635,393719796
(주)신세계인터내셔날,031430,2016/12,66200,95.57,55.61,1.87,1.09,13.43,7.82,0.84,0.49,14.91,1.8,860075677,7844653,414666005
(주)신세계인터내셔날,031430,2017/12,74100,25.37,17.5,1.35,0.93,37.04,25.55,0.6,0.41,13.68,5.11,854969239,22597925,457918278
(주)신세계인터내셔날,031430,2018/12,194500,45.91,13.29,3.88,1.12,15.93,4.61,1.56,0.45,16.43,8.17,874767939,38023163,551104772
(주)신세계인터내셔날,031430,2019/12,219500,39.47,17.98,4.94,2.25,22.88,10.42,1.88,0.86,14.25,12.15,1011909930,61140336,662482157
(주)신세계인터내셔날,031430,2020/12,161500,31.46,15.53,3.61,1.78,20.83,10.28,1.6,0.79,15.38,11.16,1059874930,61610520,637383490
(주)신세계인터내셔날,031430,2021/12,145500,30.26,17.36,2.93,1.68,12.76,7.32,1.28,0.74,9.33,9.3,1053099871,56149499,694465448
(주)신세계인터내셔날,031430,2022/12,24750,13.68,1.83,1.86,0.25,12.65,1.69,0.86,0.11,7.35,13.34,1134250211,89493182,758554278
(주)신한금융지주회사,055550,2013/12,47300,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2014/12,44450,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2015/12,39550,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2016/12,45250,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2017/12,49400,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2018/12,39600,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2019/12,43350,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2020/12,32050,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2021/12,36800,,,,,,,,,,,,,
(주)신한금융지주회사,055550,2022/12,35200,,,,,,,,,,,,,
(주)아모레퍼시픽,090430,2013/12,1000000,31.78,21.84,3.5,2.41,21.02,14.44,3.23,2.22,12.68,11.02,3133866257,270810351,1443760141
(주)아모레퍼시픽,090430,2014/12,2220000,51.36,18.52,6.79,2.45,37.58,13.55,5.76,2.08,22.8,13.11,3500717654,356623827,1731754476
(주)아모레퍼시픽,090430,2015/12,414500,52.06,4.02,9.08,0.7,52.2,4.04,7.4,0.57,32.8,17.28,3974683461,534235039,2030013793
(주)아모레퍼시픽,090430,2016/12,321500,51.48,35.15,8.68,5.93,53.46,36.51,7.16,4.89,23.29,16.69,4618650223,593918587,2367004000
(주)아모레퍼시픽,090430,2017/12,304500,79.71,51.37,6.75,4.35,68.64,44.23,6.98,4.5,31.05,8.11,4786271661,317768947,2050813808
(주)아모레퍼시픽,090430,2018/12,209500,89.46,36.56,6.21,2.54,49.12,20.08,6.69,2.74,23.27,6.65,4678941055,274660919,2143454637
(주)아모레퍼시픽,090430,2019/12,200000,50.41,24.73,4.03,1.98,35.21,17.27,4.24,2.08,18.61,7.65,4950233655,329297061,2308003987
(주)아모레퍼시픽,090430,2020/12,206000,158.93,93.51,3.97,2.33,50.65,29.8,5.5,3.24,34.25,2.38,4897611155,104437154,1858739595
(주)아모레퍼시픽,090430,2021/12,167000,73.93,38.32,4.61,2.39,42.19,21.87,5.96,3.09,20.07,6.13,5291052656,280076339,2005430071
(주)아모레퍼시픽,090430,2022/12,137500,72.42,32.57,2.87,1.29,99.42,44.71,4.64,2.09,21.19,3.84,5264930130,184011398,1646684327
(주)아모레퍼시픽그룹,002790,2013/12,465000,112.96,74.21,2.7,1.77,103.17,67.78,87.7,57.61,124.06,2.37,1653114065,37738432,15053000
(주)아모레퍼시픽그룹,002790,2014/12,998000,208.75,70.33,7.25,2.44,241.42,81.33,143.02,48.18,166.33,3.45,1680737657,55875267,30502000
(주)아모레퍼시픽그룹,002790,2015/12,148000,3498.54,291.54,92.08,7.67,3618.45,301.54,2170.36,180.86,309.7,2.59,1694935538,42538320,27474000
(주)아모레퍼시픽그룹,002790,2016/12,133000,355.54,230.11,9.87,6.39,325.16,210.45,192.5,124.59,234.77,2.72,1707071542,45008701,34071000
(주)아모레퍼시픽그룹,002790,2017/12,141000,194.01,128.54,8.62,5.71,207.76,137.65,143.23,94.9,180.73,4.41,1743451597,74005161,33745000
(주)아모레퍼시픽그룹,002790,2018/12,72700,284.04,103.19,8.33,3.03,290.42,105.51,191.53,69.58,131.18,2.9,1760509303,49452021,28536787
(주)아모레퍼시픽그룹,002790,2019/12,82700,66.12,38.17,4,2.31,59.9,34.58,50.9,29.38,55.76,6.4,2038709896,118327675,28624966
(주)아모레퍼시픽그룹,002790,2020/12,54900,0,0,4.63,2.17,276.67,129.83,169.83,79.69,148.92,-0.56,2001905919,-10934651,21564333
(주)아모레퍼시픽그룹,002790,2021/12,44350,68.87,34.61,3.89,1.95,318.68,160.13,214.36,107.71,306.15,5.65,2115979028,112345670,24852306
(주)아모레퍼시픽그룹,002790,2022/12,34900,30.76,13.69,2.3,1.02,43.51,19.37,32.52,14.48,23.77,7.68,2253119953,162290534,23713074
(주)에스원,012750,2013/12,74800,38.44,29.38,4.25,3.25,18.93,14.47,2.46,1.88,13.05,9.8,1045437251,74246868,286668783
(주)에스원,012750,2014/12,71200,33.06,25.55,5.6,4.33,12.78,9.88,2.09,1.61,9.79,12.75,1335864866,102305633,342188502
(주)에스원,012750,2015/12,99700,21.81,13.25,5.35,3.25,13.27,8.06,2.29,1.39,11.65,20.79,1371979845,188191653,367297589
(주)에스원,012750,2016/12,87700,31.97,23.88,4.9,3.66,16.55,12.36,2.43,1.82,9.24,13.36,1437728384,138464680,348151444
(주)에스원,012750,2017/12,107000,28.98,22.13,4.14,3.16,14.06,10.74,2.12,1.62,11.29,12.27,1556037333,140944815,368094844
(주)에스원,012750,2018/12,100500,40.42,31.66,3.87,3.03,17.49,13.7,2.04,1.6,11,8.23,1645982513,101069579,352784276
(주)에스원,012750,2019/12,93700,29.37,24.68,3.69,3.1,15.02,12.62,1.95,1.64,9.74,10.95,1751616977,141011143,353040713
(주)에스원,012750,2020/12,85000,29.87,20.58,3.37,2.33,11.92,8.21,1.81,1.25,8.69,9.91,1849485638,132929645,352863899
(주)에스원,012750,2021/12,73900,29.34,23.72,2.77,2.24,10.7,8.65,1.5,1.21,8.06,8.38,1899472792,116295407,381690589
(주)에스원,012750,2022/12,59300,20,14.63,2.16,1.58,10.8,7.9,1.17,0.85,5.81,9.82,1985699161,141531341,393260776
(주)에프앤에프,383220,2021/12,945000,,,,,,,,,,,1073133609,267596187,403510034
(주)에프앤에프,383220,2022/12,144500,94.37,11.62,43.85,5.4,105.67,13.01,22.53,2.77,10.16,42.11,1329134616,385627456,614381382
(주)엔씨소프트,036570,2013/12,248500,38.42,19.21,4.84,2.42,25.52,12.76,10.33,5.16,26.56,12.91,1390187662,142568828,237432488
(주)엔씨소프트,036570,2014/12,182000,26.83,12.94,4.35,2.1,22.4,10.8,9.06,4.37,13.3,16.31,1592381848,206771054,239648926
(주)엔씨소프트,036570,2015/12,213000,29.22,19.52,3.2,2.14,23.62,15.78,8.89,5.94,16.26,11.87,2101635883,187589129,251418257
(주)엔씨소프트,036570,2016/12,247500,24.68,16.28,3.7,2.44,67.48,44.51,9.05,5.97,16.27,14.68,2277262883,272802610,305197333
(주)엔씨소프트,036570,2017/12,447500,23.05,11.21,4.22,2.05,18.36,8.93,7.03,3.42,15.47,20.18,3461508054,471574246,780947576
(주)엔씨소프트,036570,2018/12,466500,25.87,16.51,4.99,3.18,27.21,17.37,7.41,4.73,14.69,16.94,2882011625,438425911,848876138
(주)엔씨소프트,036570,2019/12,541000,40.18,30.3,5.21,3.93,26.05,19.64,8.1,6.11,20.3,12.49,3185181621,307491685,968937380
(주)엔씨소프트,036570,2020/12,931000,34.88,17.63,7.34,3.71,29.35,14.84,9.76,4.93,22.64,22.07,3972964831,627523554,1373892119
(주)엔씨소프트,036570,2021/12,643000,65.29,34.58,7.64,4.05,61.4,32.51,10.81,5.72,35.83,11.12,4489052528,352382230,1790214626
(주)엔씨소프트,036570,2022/12,448000,33.01,15.26,4.93,2.28,21.66,10.01,6.3,2.91,15.52,14.38,4341399984,458275294,1819651832
(주)엘에스,006260,2013/12,80900,50.55,33.6,1.86,1.24,46.67,31.02,30.29,20.13,33.95,3.63,1814856000,62106000,32070000
(주)엘에스,006260,2014/12,54300,52.94,32.66,1.63,1.01,51.22,31.6,28.43,17.54,30.98,3.03,2150823000,52548000,36457000
(주)엘에스,006260,2015/12,40350,16.99,8.04,1.04,0.49,19.42,9.19,13.6,6.43,14.38,6.12,2211482000,108949000,28713000
(주)엘에스,006260,2016/12,59300,53.16,26.22,1.18,0.58,64.65,31.88,25.39,12.52,36.94,2.18,2205888000,39671000,29731000
(주)엘에스,006260,2017/12,72500,40.28,26.71,1.57,1.04,40.98,27.18,24.72,16.4,29.95,3.84,2208999000,70755000,30099000
(주)엘에스,006260,2018/12,49100,16.37,8.54,1.47,0.76,15.69,8.19,12.24,6.39,8.42,9.24,2315648000,180934000,36777000
(주)엘에스,006260,2019/12,47800,38.16,24.72,0.63,0.41,25.16,16.3,22.62,14.66,35.04,1.96,3502957000,51642000,41851000
(주)엘에스,006260,2020/12,71400,20.37,6.32,0.76,0.24,31.66,9.82,15.06,4.67,18.73,3.77,3619489000,122509000,40886000
(주)엘에스,006260,2021/12,54100,9.28,5.69,0.74,0.45,29.72,18.21,7.38,4.52,6.82,8.09,4028895000,277525000,45631000
(주)엘에스,006260,2022/12,69700,5.53,3.41,0.63,0.39,21,12.94,4.15,2.56,6.15,11.89,5294493000,446789000,52205000
(주)엘엑스인터내셔널,001120,2013/12,28750,61.5,32.46,1.62,0.85,0,0,0.35,0.19,11.13,2.16,3093789106,31700489,273847185
(주)엘엑스인터내셔널,001120,2014/12,28700,0,0,0.97,0.62,4.48,2.86,0.32,0.2,11.93,-2.06,2933571676,-29784725,205636330
(주)엘엑스인터내셔널,001120,2015/12,33800,0,0,1.45,0.77,20.53,10.9,0.46,0.25,20.92,-10.8,2925629721,-145297106,188595746
(주)엘엑스인터내셔널,001120,2016/12,29250,26.88,17.68,1.33,0.88,49.57,32.62,0.55,0.36,48.06,4.61,2842435626,58190966,197567286
(주)엘엑스인터내셔널,001120,2017/12,27150,21.76,16.45,1.2,0.91,17.13,12.95,0.49,0.37,45.95,5.12,2728803700,62784493,152710807
(주)엘엑스인터내셔널,001120,2018/12,15350,0,0,1.11,0.52,35.43,16.65,0.42,0.2,0,-5.99,2697222673,-69928839,146020132
(주)엘엑스인터내셔널,001120,2019/12,15050,12.8,9.48,0.64,0.47,48.61,35.99,0.24,0.18,0,5.03,2527925654,58886114,145843671
(주)엘엑스인터내셔널,001120,2020/12,24700,3.94,0.87,0.87,0.19,57.05,12.53,0.36,0.08,0,22.91,2610761219,295262540,131619244
(주)엘엑스인터내셔널,001120,2021/12,26450,4.25,2.53,0.87,0.52,0,0,0.36,0.21,68.91,21.93,3019044208,348019243,176010222
(주)엘엑스인터내셔널,001120,2022/12,33950,3.64,1.64,0.88,0.39,5.49,2.46,0.47,0.21,14.62,25.69,3782850589,528557910,224972828
(주)엘지,003550,2013/12,64000,35.28,29.49,1.7,1.42,34.32,28.69,22.11,18.48,25.72,4.75,7872016634,355978550,158559852
(주)엘지,003550,2014/12,61200,37.89,25.7,1.8,1.22,36.06,24.46,23.73,16.1,24.28,4.7,8053801766,360611266,158698226
(주)엘지,003550,2015/12,70800,38.69,26.59,1.74,1.2,37.29,25.63,23.31,16.02,29.83,4.41,8208765000,345915000,179295000
(주)엘지,003550,2016/12,60000,39.24,29.06,1.71,1.27,33.16,24.55,21.74,16.1,23.34,4.26,8360422000,340158000,189878000
(주)엘지,003550,2017/12,91000,16.87,10.76,1.88,1.2,34.92,22.27,22.49,14.34,29.95,11.33,9238893000,952754000,218845000
(주)엘지,003550,2018/12,69900,30.71,19.54,1.94,1.24,45.58,29,22.41,14.26,21.24,6.18,9327642000,552662000,210894000
(주)엘지,003550,2019/12,73800,24.06,20.06,1.57,1.31,23.63,19.7,15.99,13.33,19.07,6.31,9577961000,581161000,230877000
(주)엘지,003550,2020/12,87500,12.91,5.89,1.75,0.8,28.77,13.13,16.91,7.72,18.11,13.59,10570840000,1331351000,222179000
(주)엘지,003550,2021/12,80900,16.97,10.3,2.34,1.42,30.32,18.41,21.16,12.85,16.58,12.54,9708699000,1234012000,249387000
(주)엘지,003550,2022/12,78100,18.72,15.13,1.53,1.23,17.24,13.94,12.93,10.45,14.49,7.78,9903973000,737361000,246080000
(주)엘지생활건강,051900,2013/12,548000,69.79,47.86,13.12,9,82.93,56.88,5.52,3.78,34.79,17.78,2325813948,176960222,892648490
(주)엘지생활건강,051900,2014/12,623000,46.48,29.92,10.38,6.68,35,22.53,4.61,2.97,30.65,21.86,2691745380,249319160,1050988389
(주)엘지생활건강,051900,2015/12,1050000,61.73,34.4,14.26,7.94,48.46,27,6.23,3.47,35.62,22.74,2952552621,305961029,1308367987
(주)엘지생활건강,051900,2016/12,857000,41.72,25.75,12.68,7.83,40.18,24.8,5.8,3.58,21.46,30.51,3089904898,509159572,1542326134
(주)엘지생활건강,051900,2017/12,1189000,38.37,23.02,10.79,6.47,34.2,20.52,6.04,3.62,26.89,28.13,3485163640,595658910,1580916496
(주)엘지생활건강,051900,2018/12,1101000,43.78,29.54,10.37,6.99,40.68,27.45,6.53,4.41,22.59,23.45,3687211660,605848632,1705154414
(주)엘지생활건강,051900,2019/12,1261000,41.7,30.29,8.76,6.36,33.11,24.05,5.73,4.16,22.45,20.51,4093775065,622867720,1982261323
(주)엘지생활건강,051900,2020/12,1620000,47.24,29.94,9.41,5.96,40.1,25.41,6.61,4.19,30.62,17.52,4560931342,618438771,1887153592
(주)엘지생활건강,051900,2021/12,1097000,52.05,30.75,9.13,5.39,46.29,27.35,6.38,3.77,16.67,15.15,5112381322,607236086,2084895988
(주)엘지생활건강,051900,2022/12,722000,256.73,115.01,5.63,2.52,52.23,23.4,5.22,2.34,21.66,1.84,4707323720,76950845,1683740773
(주)엘지에너지솔루션,373220,2020/12,,,,,,,,,,,,12342717000,-377980000,659258000
(주)엘지에너지솔루션,373220,2021/12,,0,0,0,0,0,0,0,0,0,-1.44,13709636000,-102962000,2763693000
(주)엘지에너지솔루션,373220,2022/12,435500,0,0,8.96,5.01,0,0,13.79,7.72,0,-4.41,23202810000,-528127000,2296187000
(주)엘지유플러스,032640,2013/12,10750,21.87,11.83,2.25,1.22,3.43,1.86,0.53,0.29,4.77,7.16,11746124000,277512000,10909527000
(주)엘지유플러스,032640,2014/12,11500,23.26,15.82,1.88,1.28,2.76,1.88,0.52,0.35,4.57,5.95,11986340000,244034000,10391845000
(주)엘지유플러스,032640,2015/12,10400,15.39,10.69,1.66,1.15,3.14,2.18,0.52,0.36,3.93,8.48,11939224000,367328000,10134027000
(주)엘지유플러스,032640,2016/12,11450,11.07,7.73,1.57,1.1,2.49,1.74,0.48,0.34,3.61,10.73,11989124000,501042000,10678993000
(주)엘지유플러스,032640,2017/12,14000,13.7,8.53,1.88,1.17,3.43,2.13,0.64,0.4,3.58,11.24,11948222000,570391000,11418256000
(주)엘지유플러스,032640,2018/12,17650,16.76,10.71,1.59,1.02,3.86,2.47,0.66,0.42,4.31,7.83,13955097000,476752000,11362070000
(주)엘지유플러스,032640,2019/12,14200,18.32,11.76,1.46,0.94,3.62,2.33,0.66,0.42,4,6.35,16834279000,445644000,11645979000
(주)엘지유플러스,032640,2020/12,11750,14.13,8.89,1.01,0.63,2.72,1.71,0.52,0.33,3.63,6.22,17253980000,452541000,11514900000
(주)엘지유플러스,032640,2021/12,13600,10.41,7.43,1.21,0.86,2.11,1.51,0.55,0.39,3.68,9,18231505000,679148000,11866261000
(주)엘지유플러스,032640,2022/12,11050,9.77,6.76,1.05,0.72,1.94,1.35,0.51,0.35,3.22,8.36,18621116000,661692000,11731739000
(주)엘지화학,051910,2013/12,299500,21.71,14.47,2.41,1.61,12.33,8.22,1.26,0.84,8.99,11.04,15387176000,1174392000,1384684000
(주)엘지화학,051910,2014/12,181000,27.19,15.48,2.04,1.16,11.77,6.7,1.14,0.65,6.8,7.28,15893446000,823496000,1485271000
(주)엘지화학,051910,2015/12,328500,21.09,10.01,2.15,1.02,9.22,4.38,1.46,0.69,9.04,10.03,16231596000,1203855000,1604312000
(주)엘지화학,051910,2016/12,261000,18.45,11.54,2,1.25,11.37,7.11,1.47,0.92,6.52,10.64,16775894000,1379589000,1734725000
(주)엘지화학,051910,2017/12,405000,20.77,12.07,2.32,1.35,11.66,6.77,1.6,0.93,8.92,11.08,21148136000,1605223000,2217772000
(주)엘지화학,051910,2018/12,347000,22.16,14.95,2.28,1.54,17.3,11.68,1.5,1.01,8.99,9.86,23730578000,1581064000,2597650000
(주)엘지화학,051910,2019/12,317500,85.57,61.29,2.04,1.46,16.11,11.54,1.4,1.01,16.29,2.22,27027086000,365924000,3409770000
(주)엘지화학,051910,2020/12,824000,0,0,4.42,1.18,12.9,3.44,3.24,0.86,26.88,-0.59,25850150000,-98223000,3231797000
(주)엘지화학,051910,2021/12,615000,32.69,19.02,4.88,2.84,20.34,11.83,4.02,2.34,12.15,14.07,30929152000,2514263000,2692284000
(주)엘지화학,051910,2022/12,600000,20.15,11.38,3.16,1.78,43.67,24.65,2.59,1.46,20.58,15.09,32872824000,3006969000,3478617000
(주)영원무역,111770,2013/12,42500,43.82,27.83,3.1,1.97,35.64,22.64,1.89,1.2,25.22,7.81,979617749,47229319,72465127
(주)영원무역,111770,2014/12,53000,72.47,34.98,4.51,2.18,35.99,17.37,2.8,1.35,33.38,6.3,1074777686,44023361,79377533
(주)영원무역,111770,2015/12,42100,57.75,32.87,4.03,2.29,25.57,14.56,2.82,1.6,20.85,7.26,1358084404,55400094,78178070
(주)영원무역,111770,2016/12,30650,37.55,17.53,2.98,1.39,22.13,10.33,2.03,0.95,13.39,7.97,1418510309,65611848,76824345
(주)영원무역,111770,2017/12,31500,36.55,25.04,1.88,1.29,17.5,11.99,1.36,0.93,13.36,5.26,1413684083,46013821,78329509
(주)영원무역,111770,2018/12,38350,43.71,27.98,1.66,1.06,24.86,15.91,1.57,1.01,15.9,4.13,1642606887,41812837,76308349
(주)영원무역,111770,2019/12,34250,28.22,20.2,1.48,1.06,31.51,22.55,1.39,0.99,11,5.56,1839140306,66801910,67514503
(주)영원무역,111770,2020/12,31700,26.54,12.06,1.28,0.58,10.67,4.85,1.38,0.63,9.95,4.67,1797289419,59519880,57616593
(주)영원무역,111770,2021/12,43650,16.22,10.08,1.68,1.04,21.93,13.63,1.54,0.96,10.29,10.4,1871208774,136466109,60630815
(주)영원무역,111770,2022/12,46950,11.5,7.95,1.55,1.07,99.73,68.96,1.1,0.76,8.01,13.85,1895028518,204214530,81396914
(주)영풍,000670,2013/12,1267000,44.82,24.52,2.06,1.13,36.01,19.7,3.04,1.66,23.15,4.61,1980714663,71428566,41024055
(주)영풍,000670,2014/12,1238000,81.62,56.51,1.73,1.2,30.59,21.18,2.47,1.71,33.02,2.11,1998526425,33446448,47596584
(주)영풍,000670,2015/12,1097000,51.39,33.46,1.84,1.2,29.03,18.9,2.79,1.82,19.03,3.58,2078784715,58027063,52941686
(주)영풍,000670,2016/12,1064000,27.07,19.65,1.31,0.95,36.2,26.28,1.91,1.39,16.85,4.87,2134759567,81642519,52751473
(주)영풍,000670,2017/12,1074000,41.12,27.05,1.43,0.94,140.77,92.62,1.69,1.11,25.34,3.47,2213267018,59988870,54899170
(주)영풍,000670,2018/12,745000,58.15,31.95,1.22,0.67,20.33,11.17,1.54,0.85,58.65,2.08,2282487712,36552635,52036389
(주)영풍,000670,2019/12,645000,21.08,13.26,0.89,0.56,11.88,7.48,1.19,0.75,11.42,4.24,2282953197,76098143,51982782
(주)영풍,000670,2020/12,538000,27.19,15.16,0.69,0.39,6.37,3.55,1.02,0.57,13.16,2.53,2339877607,46400859,48403478
(주)영풍,000670,2021/12,655000,0,0,0.79,0.51,0,0,1.06,0.69,0,-0.72,2559877502,-13116994,39352569
(주)영풍,000670,2022/12,605000,0,0,0.95,0.52,20.59,11.37,0.93,0.51,0,-2.39,2473854374,-42929153,46031659
(주)오뚜기,007310,2013/12,398000,21.77,9.84,2.67,1.21,15.82,7.15,0.97,0.44,11.27,12.51,1025661800,75366334,270899798
(주)오뚜기,007310,2014/12,486000,26.59,14.22,3.41,1.83,21.01,11.23,1.34,0.71,12.58,13.09,1159959245,87711139,286859876
(주)오뚜기,007310,2015/12,1225000,53.65,17.14,6.69,2.14,47.04,15.03,2.76,0.88,27.79,12.66,1230861639,94004047,311876660
(주)오뚜기,007310,2016/12,662000,41.22,17.36,5.89,2.48,38.83,16.36,2.52,1.06,13.95,14.52,1342747782,119661525,331034571
(주)오뚜기,007310,2017/12,806000,29.72,20.54,3.32,2.29,34.46,23.81,1.51,1.04,16.35,11.36,1405801127,104168346,340168840
(주)오뚜기,007310,2018/12,724000,22.48,15.96,2.95,2.1,19.19,13.63,1.49,1.06,14.77,13.51,1654457431,139426984,303744595
(주)오뚜기,007310,2019/12,554000,30.16,19.31,2.58,1.65,20.26,12.97,1.37,0.88,11.08,8.49,1701081587,95988847,310201330
(주)오뚜기,007310,2020/12,577000,16.41,10.52,1.81,1.16,50.32,32.27,0.98,0.63,10.19,11.18,1905811761,137758586,324508081
(주)오뚜기,007310,2021/12,456000,21.9,15.7,1.66,1.19,17.86,12.8,0.92,0.66,9.18,7.53,2175601165,100917788,349153593
(주)오뚜기,007310,2022/12,476000,9.88,8.28,1.22,1.02,17.75,14.89,0.66,0.56,9.72,12.67,2525971875,185342779,385270148
(주)오리온,271560,2017/12,104500,,,,,,,,,,,1138455473,34264074,139458267
(주)오리온,271560,2018/12,120000,89.39,46.98,9.7,5.1,51.5,27.07,8.89,4.67,38.44,10.14,1163673068,70764569,241586112
(주)오리온,271560,2019/12,105500,66.69,39.24,7.27,4.28,42.05,24.74,6.96,4.09,29.53,10.58,1190809872,76477932,239116937
(주)오리온,271560,2020/12,124000,85.96,45.62,8.6,4.56,49.5,26.27,8.45,4.49,32.15,9.73,1206951233,75658937,247481008
(주)오리온,271560,2021/12,103500,61.49,41.48,6.94,4.68,39.37,26.56,7.03,4.74,24.22,11,1268634936,92263402,231576460
(주)오리온,271560,2022/12,128000,48.73,30.3,5.72,3.55,38.13,23.7,5.43,3.38,27.63,11.5,1228500766,104657276,246459710
(주)오리온홀딩스,001800,2013/12,949000,676.66,473.5,10.73,7.51,138.58,96.97,9.34,6.53,85.13,1.52,1316405008,10930388,273378498
(주)오리온홀딩스,001800,2014/12,1015000,1166.39,875.08,7.59,5.69,95.64,71.75,8.08,6.06,90.87,0.67,1428068353,5208975,264164878
(주)오리온홀딩스,001800,2015/12,1166000,539.02,327.7,10.41,6.33,74.68,45.4,11.7,7.11,57.08,1.82,1424076224,15353749,244142176
(주)오리온홀딩스,001800,2016/12,655000,142.79,74.51,8.25,4.31,96.02,50.11,10.71,5.59,37.07,5.74,1417049909,50953889,234675334
(주)오리온홀딩스,001800,2017/12,26650,15.15,0.4,17.94,0.47,921.36,24.25,2483.61,65.36,174.03,157.21,1907981603,2228910800,14308480
(주)오리온홀딩스,001800,2018/12,17100,81.6,40.87,0.99,0.5,114.42,57.31,71.08,35.6,65.14,1.2,1915627521,22915861,11028342
(주)오리온홀딩스,001800,2019/12,17800,163.97,114.43,0.7,0.49,80.57,56.23,45.08,31.46,61.21,0.42,1930161016,7965796,11375517
(주)오리온홀딩스,001800,2020/12,13200,83.64,48.32,0.61,0.35,211.42,122.16,43.28,25.01,59.21,0.71,1926893842,13482161,12885434
(주)오리온홀딩스,001800,2021/12,15950,49.72,34.07,0.64,0.44,49.08,33.64,42.63,29.22,64.31,1.25,1943949718,23625305,12579376
(주)오리온홀딩스,001800,2022/12,15350,53.24,44.06,0.56,0.46,53.57,44.34,33.38,27.63,54.62,1.02,1990027647,19122439,12185058
(주)우리금융지주,316140,2019/12,11600,,,,,,,,,,,,,
(주)우리금융지주,316140,2020/12,9730,,,,,,,,,,,,,
(주)우리금융지주,316140,2021/12,12700,,,,,,,,,,,,,
(주)우리금융지주,316140,2022/12,11550,,,,,,,,,,,,,
(주)유한양행,000100,2013/12,187000,34.22,26.77,2.14,1.67,28.41,22.23,2.64,2.07,26.47,6.18,1390058380,71885881,227471790
(주)유한양행,000100,2014/12,169500,28.53,23.15,1.96,1.59,25.88,20.99,2.3,1.87,21.43,6.82,1455736896,81421508,235867293
(주)유한양행,000100,2015/12,272500,32.48,17.22,2.78,1.48,25.79,13.68,3.11,1.65,32.65,8.61,1584414838,107484671,248880289
(주)유한양행,000100,2016/12,199500,32.33,16.98,2.92,1.53,41.93,22.02,3.02,1.58,22.04,9.15,1698094265,122400549,284437331
(주)유한양행,000100,2017/12,219000,28.22,19.94,2.16,1.53,64.39,45.5,2.15,1.52,22.45,7.69,1810455414,110732277,323114001
(주)유한양행,000100,2018/12,204500,44.29,25.66,2.4,1.39,44.6,25.84,2.4,1.39,24.67,5.36,1920025482,81493570,347613112
(주)유한양행,000100,2019/12,236500,64.88,48.84,2.3,1.73,93.88,70.67,2.39,1.8,36.43,3.45,1931965072,53953369,392410477
(주)유한양행,000100,2020/12,75100,18.02,3.21,2.09,0.37,73.05,13.01,2.22,0.4,31.58,11.63,2139879594,193309898,428082801
(주)유한양행,000100,2021/12,62100,50.62,35.68,3.32,2.34,54.36,38.32,3.55,2.5,43.85,6.32,2201518256,113865557,418666531
(주)유한양행,000100,2022/12,57200,38.38,30.16,2.79,2.19,46.55,36.57,2.9,2.28,55.9,6.87,2274482334,130274124,434540426
(주)이마트,139480,2013/12,266500,15.89,10.61,1.2,0.8,8.68,5.8,0.71,0.48,9.68,7.77,12031101223,483323099,2414238087
(주)이마트,139480,2014/12,203000,24.18,17.27,1.12,0.8,10.44,7.46,0.7,0.5,9.1,4.69,12764938597,314767630,2539918973
(주)이마트,139480,2015/12,189000,14.66,10.72,1.03,0.76,7.93,5.8,0.64,0.47,9.07,7.01,13247431259,488693382,2687949046
(주)이마트,139480,2016/12,183000,14.23,11.03,0.71,0.55,7.47,5.8,0.47,0.36,8.54,5.19,13814601276,384004686,2870673793
(주)이마트,139480,2017/12,271000,12.48,7.72,0.97,0.6,11.05,6.83,0.64,0.4,10.67,7.95,14346891084,640880089,3102408996
(주)이마트,139480,2018/12,182500,24.91,13.78,1.11,0.61,13.95,7.72,0.69,0.38,9.33,4.36,14138571724,361994019,3320354768
(주)이마트,139480,2019/12,127500,19.48,10.01,0.67,0.34,9.22,4.73,0.43,0.22,9.41,3.46,15251432103,291146048,3375990318
(주)이마트,139480,2020/12,151500,8.4,4.84,0.52,0.3,5.37,3.09,0.33,0.19,8.45,6.33,15577108437,560701081,3454431616
(주)이마트,139480,2021/12,151000,6.89,5.11,0.57,0.42,12.58,9.33,0.35,0.26,13.02,8.35,19141750840,774712462,3673399970
(주)이마트,139480,2022/12,98000,4.03,2.16,0.41,0.22,11.25,6.03,0.27,0.15,10.88,10.58,20129787392,1050709937,3871079140
