회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS)(원),1주당매출액(IFRS)(원),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS)(백만원),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),상장폐지일,소속코드,상장일
(주)경농,002100,2018/12,2.12,5.97,2.25,-16.69,11.04,4.17,8.4,-0.29,143.04,37.71,8.62,13.12,52.37,1724.77,85.92,43.61,65.63,37.48,6.57,5.51,3.47,5.2,538,6740.66,0.53,0.79,0.93,1.6,10.65,6.39,57.1,228.81,34.28,0,0.17,0.72,2.27,1.22,5.26,47204.81,16.56,69.6,1751.07,32.28,50.01,49.99,20.37,,1,1977/06/30
(주)경농,002100,2019/12,3.51,4.27,2.05,-26.54,-5.44,-1.39,11.59,10.94,171.9,46.05,10.96,19.52,55.69,1760.05,83.03,46.67,64.23,37.47,4.67,4.13,2.43,3.74,395,6976.94,0.52,0.8,0.95,1.57,9.4,6.89,52.94,232.82,38.84,0,0.25,0.7,2.29,1.15,4.33,43823.04,14.75,68.83,2354.09,28.96,56.55,43.45,16.11,,1,1977/06/30
(주)경농,002100,2020/12,9.46,0.64,3.34,48.11,-1.28,-4.88,6.95,5.09,158.64,44.52,10.9,18.33,51.62,1818.81,76.43,49.6,65.95,35.08,6.31,4.05,3.51,5.39,585,7636.79,0.56,0.85,1.07,1.59,9.98,7.15,51.08,229.43,36.58,0,0.23,0.72,2.6,1.15,4.21,48358,16.17,76.62,3088.36,29.19,52.05,47.95,21.63,,1,1977/06/30
(주)경농,002100,2021/12,5.5,4.62,8.56,134,32.38,10.09,-0.93,-8.57,176.74,59.4,25.07,20.39,46.13,1974.47,77.5,46.96,68.43,34.76,14,4.89,8,11.9,1370,8641.65,0.57,0.85,1.1,1.71,9.8,8.62,42.37,213.33,37.23,0,0.35,0.74,2.38,1.18,3.84,61708.42,19.72,73.87,3152.12,35.31,42.14,57.86,39.66,,1,1977/06/30
(주)경농,002100,2022/12,15.92,9.32,5.49,-23.6,6.41,1.34,18.34,6.88,179.07,71.69,37.8,22.45,51.44,2082.91,74.45,50.83,66.03,38.21,9.23,8.23,5.71,8.5,1047,10377.19,0.62,0.92,1.21,2.01,9.98,9.94,36.74,181.84,36.58,0.01,0.49,0.81,2.34,1.26,3.4,62512.05,18.27,70.55,1175.48,30.86,44.09,55.91,29.91,,1,1977/06/30
(주)경동나비엔,009450,2018/12,8.47,12.55,8.25,40.06,9.64,7.19,19.12,31.42,109.52,70.34,3.81,4.13,83.28,1886.7,96.13,47.55,54.56,24.54,3.69,7.31,5.49,9.87,1808,48515.09,1.49,2.67,2.77,9.37,5.76,7.91,46.14,38.96,63.42,0.02,0.14,1.68,4.1,3.21,4.88,103466.23,23.49,66.79,452.21,16.74,60.96,39.04,22.05,,1,1993/08/31
(주)경동나비엔,009450,2019/12,6.04,4.79,5.91,-10.27,5.2,7.12,2.22,-11.52,116.51,80.43,2.19,6.57,81.34,1998.19,97.23,46.38,55.15,26.89,3.12,8.72,4.54,8.27,1622,51447.76,1.45,2.65,2.74,9.28,5.15,8.73,41.82,39.33,70.88,0.01,0.18,1.64,4.05,3.09,4.64,119653.32,25.92,74.63,568.98,18.26,54.21,45.79,17.11,,1,1993/08/31
(주)경동나비엔,009450,2020/12,13.87,16.01,10.56,-7.75,14.68,7.33,26.05,45.14,125.21,80.56,6.84,10.15,90.27,2068.77,94.38,50.39,52.56,28.93,2.53,9.17,3.79,7.05,1479,58583.49,1.5,2.78,2.91,9.18,5.44,9.17,39.8,39.74,67.04,0.01,0.18,1.69,4.19,3.08,4.64,134478.53,25.11,76.61,556.14,18.02,62.2,37.8,14.05,,1,1993/08/31
(주)경동나비엔,009450,2021/12,27.44,24.65,28.24,229.72,13.38,19.91,29.32,34.55,131.33,82.61,7.64,12.47,84.94,2477.52,88.25,52.28,54.07,26.03,6.55,7.74,10.35,19.39,4554,69910.71,1.58,2.96,3.26,8.43,6.1,9.25,39.46,43.31,59.8,0.02,0.19,1.73,4.69,3.07,4.84,213123.89,31.93,108.54,891.87,22.41,48.71,51.29,29.22,,1,1993/08/31
(주)경동나비엔,009450,2022/12,2.99,7.29,12.81,-29.84,8.34,11.82,3.15,27.09,147.53,80.09,19.42,16.2,75.88,2794.96,87.47,50.27,56.86,28.75,4.46,8.56,6.32,11.38,3023,67237.66,1.42,2.55,2.9,6.66,6.4,9.61,38,54.78,57.03,0.01,0.29,1.61,4.36,2.76,4.72,203944.29,28.48,92.34,787.83,20.82,52.87,47.13,21.43,,1,1993/08/31
(주)경동도시가스,267290,2018/12,0,0,0,0,0,0,0,0,117.65,117.31,30.93,8.54,143.41,2703.04,104.83,56.93,41.08,7.8,2.12,5.9,4.38,10.66,7210,340399.75,2.07,5.04,4.81,1235.48,6.45,4.89,74.71,0.3,56.55,0,0,1.96,5.01,3.64,3.65,97564.13,12.57,30.79,33.15,6.08,33.17,66.83,34.83,,1,2017/05/12
(주)경동도시가스,267290,2019/12,-11.45,-3.66,5.94,-28.33,1.65,6.24,-11.15,2.6,122.35,121.93,30.37,9.59,121.34,2291.29,105.12,52.51,45.18,7.81,1.71,4.08,3.2,7.42,4135,241182.91,1.87,4.33,4.13,1080.02,6.32,4.72,77.3,0.34,57.79,0,0,1.86,4.4,3.41,3.42,86578.45,11.58,27.28,29.35,6.09,36.98,63.02,28.13,,1,2017/05/12
(주)경동도시가스,267290,2020/12,-23.62,-6.73,5.08,-22.75,-1.18,4.59,-16.96,-6.8,125.27,124.79,24.21,9.43,96.46,2407.76,104.63,46.74,50.9,9.38,1.73,2.78,2.6,5.43,3194,184215.2,1.5,3.14,2.99,843.12,5.76,4.48,81.56,0.43,63.37,0,0,1.67,3.36,3.02,3.03,80027.99,11.48,25.16,27.03,7.37,39.17,60.83,23.51,,1,2017/05/12
(주)경동도시가스,267290,2021/12,34.1,29.35,5.3,17.99,0.43,0.81,61.88,13.42,116.9,116.59,35.03,8.46,141.35,2535.27,100.17,58.5,41.43,7.72,1.52,3.65,2.78,6.09,3768,247037.43,1.82,4,3.91,1098.16,6.51,4.74,76.97,0.33,56.11,0,0,1.86,4.52,3.41,3.42,86837.17,9.63,27.05,29,5.96,37.97,62.03,25.56,,1,2017/05/12
(주)경동도시가스,267290,2022/12,58.22,18.05,5.05,5.81,0.31,0.88,30.23,21.75,114.92,114.64,14.93,8.38,171.22,2663.24,96.2,64.53,36.87,4.96,1.02,2.9,2.39,6.13,3988,390861.65,2.34,6.01,6.13,1474.39,6.78,4.84,75.45,0.25,53.84,0,0,2.04,7.12,3.79,3.8,88621.1,8.32,27.4,29.3,3.85,38.56,61.44,26.5,,1,2017/05/12
(주)경동인베스트,012320,2018/12,1118.23,0.23,0.2,-78.27,25.53,32.33,-59.67,0,10528.72,10508.04,1543.24,13.9,2.69,2625.11,88.28,14.04,97.38,51.27,21.11,0.48,0.49,0.51,693,3154.68,0.02,0.02,0.03,169.75,16.42,0,0,2.15,22.23,0.04,0.01,0.1,0.68,0.1,0.1,2304.64,0.72,19,0,30.89,86.94,13.06,68.34,,1,1997/03/07
(주)경동인베스트,012320,2019/12,15.82,-0.69,-0.68,0,-76.93,-0.77,-0.2,100.9,573.42,571.15,10.84,11.65,2.68,2607.24,88.2,14.11,97.39,54.53,-10.62,0.39,-0.29,-0.3,-404,3653.69,0.03,0.03,0.03,65.34,10.25,0,0,5.59,35.62,0.02,0.01,0.18,1.16,0.19,0.19,78.98,0.02,2.82,0,0.91,3242.89,-3142.89,-1161.89,,1,1997/03/07
(주)경동인베스트,012320,2020/12,-10.88,-3.03,-0.9,0,-2.38,-0.03,-21.31,-8.66,3110.59,3096.31,45.25,11.08,0.47,2583.7,88.97,11.45,99.53,66.28,17.01,0.46,0.42,0.43,598,3256.04,0.02,0.03,0.03,45.58,9.51,0,0,8.01,38.39,0.02,0.02,0.17,2.78,0.19,0.19,3434.74,1.12,125.73,0,44.6,73.3,26.7,38.13,,1,1997/03/07
(주)경동인베스트,012320,2021/12,15.14,-0.31,-0.23,-72.72,49.61,-0.97,4.81,-21.22,5001.46,4984.21,269.89,11.79,0.39,2577.8,88.31,12.03,99.61,62.53,4.03,0.49,0.12,0.12,164,3748.86,0.03,0.03,0.03,61.49,9.96,0,0,5.94,36.66,0.02,0.01,0.24,2.6,0.25,0.25,2749.01,0.9,67.26,0,31.01,97.92,2.08,13,,1,1997/03/07
(주)경동인베스트,012320,2022/12,29.52,-3.02,-3.1,0,1.71,-3.3,-1.03,63.75,6732.32,6693.88,62.65,12.1,0.47,2498.01,88.13,12.28,99.54,60.52,-64.68,1.03,-2.46,-2.47,-3407,4855.64,0.04,0.04,0.04,68.53,10.11,0,0,5.33,36.11,0.02,0.01,0.31,2.79,0.31,0.31,-4150.94,-1.4,-99.85,0,-36.15,0,0,0,,1,1997/03/07
(주)경방,000050,2018/12,-3.13,2.29,2.56,13.7,-6.58,0.96,23.35,58.28,85.68,51.11,3.02,-1.2,68.21,5319.56,156.12,7.19,59.45,36.29,10.46,3.35,2.41,4.05,1070,10179.92,0.23,0.39,0.25,9.62,9.86,17.82,20.49,37.96,37.03,0.02,0.6,1.09,1.26,3.5,5.49,88599.95,7.22,41.34,1552.83,31.75,19.89,80.11,32.96,,1,1956/03/03
(주)경방,000050,2019/12,-9.15,5.68,1.58,-23.89,-69.74,-5.79,153.86,-60.76,148.68,139.4,2.62,5.65,75,5403.79,144.78,17.26,57.14,40.22,8.77,3.37,1.76,3.02,831,9248.58,0.2,0.34,0.23,10.24,9.5,15.39,23.72,35.65,38.43,0.02,0.23,0.9,1.82,1.63,1.93,80679.67,6.22,134.74,18933.42,31.82,15.85,84.15,27.55,,1,1956/03/03
(주)경방,000050,2020/12,-10.84,-6.47,2.53,17.04,-36.42,6.78,-69.95,-67.1,30.22,28.15,15.17,-12.81,59.64,5540.49,150.78,5.55,62.64,42.53,11.51,2.34,2.07,3.47,996,8245.84,0.18,0.3,0.2,24.37,10.07,14.2,25.7,14.98,36.25,0.04,0.05,0.68,4.26,1.55,1.66,70916.2,5.85,171.96,29079.87,31.37,10.08,89.92,36.68,,1,1956/03/03
(주)경방,000050,2021/12,20.2,0.15,0.95,-10.4,-23.56,0.2,-0.72,126.53,40.88,34.51,5.85,-7.95,58.36,5593.34,149.65,5.5,63.15,39.32,8.58,3.02,1.92,3.05,912,9911.21,0.22,0.36,0.24,36.24,10.28,17.02,21.45,10.07,35.5,0.04,0.03,1.05,7.47,4.05,4.57,73389.03,6.04,233.93,35373.66,27.01,10.63,89.37,31.76,,1,1956/03/03
(주)경방,000050,2022/12,-0.71,-6.09,-0.98,0,-14.87,-5.15,-22.21,-27.63,57.95,49.55,11.24,-3.31,50.19,5538.42,143.35,4.56,66.58,46.78,-0.95,3.45,-0.22,-0.34,-103,9840.52,0.23,0.35,0.24,30.09,9.82,14.43,25.29,12.13,37.17,0.04,0.04,1.45,9.25,4.54,5.35,43759.65,3.84,163.22,25580.12,16.22,20.08,79.92,-5.87,,1,1956/03/03
(주)경보제약,214390,2018/12,5.05,8.18,5.3,-26.98,-2.55,-1.64,16.54,11.53,186.01,108.83,7.19,26.9,48.73,1246.61,62.2,58.18,67.24,24.47,6.51,8.1,6.15,9.03,549,8422,0.94,1.39,2.15,3.97,3.46,13.22,27.62,91.96,105.54,0.01,0,1.09,2.6,1.68,2.92,68893.82,31.09,90.88,323.2,34.22,54.38,45.62,19.04,,1,2015/06/29
(주)경보제약,214390,2019/12,-4.79,7.31,0.1,-59.7,15.19,22.61,-3.69,16.48,148.16,73.81,8.08,16.97,59.43,1247.87,76.19,52.22,62.72,21.24,2.76,2.7,2.3,3.55,221,8018.88,0.83,1.29,1.86,3.31,3.37,12.65,28.86,110.25,108.31,0.01,0,0.94,2.33,1.51,2.79,63450.36,26.68,74.62,330.57,33.1,64.77,35.23,8.33,,1,2015/06/29
(주)경보제약,214390,2020/12,12.3,6.49,4.62,77.94,0.48,1.24,11.29,-0.22,147.38,81.08,12.2,17.54,62.27,1305.54,73.72,54.57,61.62,24.37,4.37,3.56,3.83,6.16,393,9005.16,0.88,1.41,1.88,3.46,4.27,14.55,25.08,105.53,85.38,0.01,0,0.98,2.44,1.64,3.12,72847.99,28.77,89.02,431.04,33.84,59.42,40.58,12.91,,1,2015/06/29
(주)경보제약,214390,2021/12,-20.73,-6.42,-6.64,0,6.97,9.36,-19.56,-7.24,125.17,60.23,4.83,9.43,62.65,1218.9,86.35,46.91,61.48,20.72,-4.39,-2.69,-3.06,-4.97,-314,7138.52,0.7,1.13,1.42,2.85,3.5,11.12,32.83,128.16,104.17,0.01,0,0.79,1.86,1.37,2.64,46145.76,19.47,49.63,199.2,27.04,87.79,12.21,-16.24,,1,2015/06/29
(주)경보제약,214390,2022/12,15,1.5,-1.37,0,-1.22,-1.27,4.64,-0.39,121.72,61.61,6.64,8.63,67.39,1202.2,86.44,48.36,59.74,22.63,0.31,0.59,0.26,0.42,26,8209.56,0.82,1.36,1.57,3.41,4.04,12.6,28.96,107.04,90.3,0.01,0,0.95,2.08,1.73,3.49,54609.84,22.7,59.29,276.6,27.82,73.18,26.82,1.12,,1,2015/06/29
(주)경인양행,012610,2018/12,14.79,16.17,3.87,1296.59,4.8,4.59,32.07,34.67,129.1,61.78,10.89,10.79,73.99,981.46,90.67,47.89,57.48,23.74,3.33,4.16,2.31,3.81,186,5511.87,0.69,1.14,1.27,2.97,4.63,18.19,20.07,123.01,78.82,0.01,0,0.87,2.51,1.53,3.18,56886.72,16.49,64.78,444.04,25.55,68.41,31.59,13.04,,1,1995/10/05
(주)경인양행,012610,2019/12,10.14,10.48,1.44,-35.34,31.81,15.97,4.51,17.28,111.83,46.39,9.41,4.79,89.5,986.05,103.66,45.3,52.77,23.23,1.96,4.28,1.32,2.4,118,6070.97,0.68,1.23,1.26,2.62,4.99,15.81,23.08,139.26,73.11,0.01,0,0.79,2.33,1.45,3.26,58827.05,15.44,64.64,373.53,23.99,73.39,26.61,8.16,,1,1995/10/05
(주)경인양행,012610,2020/12,-12.59,1.32,-4.73,0,13.77,6.44,-4.86,-25.57,107.54,58.31,25.76,2.98,101.53,928.3,115.81,42.54,49.62,19.14,-4.77,-0.73,-2.67,-5.21,-250,5245.59,0.56,1.09,1,2.43,4.57,16.17,22.58,149.99,79.8,0,0,0.67,1.68,1.27,2.67,41469.84,10.74,32.23,154.8,19.34,92.69,7.31,-24.65,,1,1995/10/05
(주)경인양행,012610,2021/12,28.85,19.69,8.73,0,3.68,2.48,42.94,27.58,104.5,61.8,28.83,2.19,121.84,1002.06,109.15,50.8,45.08,25.38,6.52,4.24,4.25,9.01,435,6660.39,0.65,1.38,1.23,3.23,5.29,19.51,18.71,113.04,68.94,0.01,0,0.71,1.99,1.38,2.42,79352.13,17.17,62,335.11,28.73,55.85,44.15,22.7,,1,1995/10/05
(주)경인양행,012610,2022/12,-10.95,-13.94,2.37,-57.4,4.82,1.49,-28.88,16.53,103.73,34.28,7.37,1.51,86.51,1024.78,108.22,41.98,53.62,26.8,3.12,3.17,1.79,3.64,185,5912.09,0.57,1.17,1.07,2.37,5,22.06,16.54,154.09,72.94,0,0,0.62,1.7,1.22,2.54,75174.13,18.9,52.42,249.2,30.56,60.23,39.77,10.21,,1,1995/10/05
(주)광명전기,017040,2018/12,-7.74,-3.66,3,0,37.91,-0.03,-7.27,19.12,196.18,160.38,90.71,23.68,41.11,406.07,72.94,48.31,70.87,9.93,3.28,2.45,2.52,3.67,73,2237.08,0.77,1.12,1.51,9.63,5.7,9.12,40.01,37.9,64.04,0.02,0.16,1.01,5.29,1.56,1.85,15738.2,12.68,75.28,818.35,16.23,60.27,39.73,20.22,,1,1990/09/14
(주)광명전기,017040,2019/12,28.94,13.24,7.04,103.31,-2.28,-1.18,28.66,-29.34,188.33,169.46,70.84,25.74,49.27,434.66,67.34,54.89,66.99,10.75,5.18,5.82,4.89,7.1,149,2884.54,0.94,1.37,1.96,13.39,7.94,12.59,28.99,27.27,45.95,0.02,0.11,1.2,5.95,1.82,2.11,19713.93,14.02,96.85,1187.29,15.77,55.92,44.08,32.82,,1,1990/09/14
(주)광명전기,017040,2020/12,-9.98,6.39,5,-24.39,14.21,-11.08,20.76,59.35,205.86,178.63,71.22,32.04,51.25,456.4,57.02,62.3,66.12,9.76,4.35,3.51,3.37,5.07,113,2596.73,0.78,1.17,1.88,11.22,7.84,11.68,31.24,32.53,46.54,0.02,0.14,0.88,5.06,1.32,1.5,19101.24,12.77,94.21,915.31,16.97,60.27,39.73,25.61,,1,1990/09/14
(주)광명전기,017040,2021/12,9.08,0.71,4.14,-6.2,-1.27,-7.59,5.74,38.59,230.44,190.5,72.32,37.02,46.27,475.3,50.6,65.41,68.37,6.55,3.74,1.8,3.06,4.55,106,2832.43,0.82,1.22,2.26,8.35,8.22,9.85,37.04,43.71,44.4,0.02,0.15,0.88,5.21,1.28,1.51,19415.34,12.89,84.76,1092.83,15.82,65.16,34.84,23.64,,1,1990/09/14
(주)광명전기,017040,2022/12,6.09,2,1.96,-9.49,20.54,10.79,-2.65,-7.82,211.09,176.45,35.43,32.85,46.33,484.63,54.98,62.43,68.34,8.05,3.19,3.49,2.73,3.99,96,3004.97,0.86,1.25,2.37,7.94,5.96,7.62,47.93,46,61.26,0.02,0.16,0.92,5.05,1.34,1.61,19234.09,12.52,81.72,1284.83,14.77,73.73,26.27,21.59,,1,1990/09/14
(주)광주신세계,037710,2018/12,-35.5,6.29,7.13,-5.75,-0.97,-0.49,133.14,-51.31,103.59,100.09,62.74,0.39,12.17,7758.21,99.68,11.13,89.15,86.89,33.35,8.83,6.67,7.52,28183,84508.35,0.2,0.23,0.22,33.78,15.01,29.14,12.53,10.81,24.31,0.04,0.05,1.04,1.25,2.44,2.63,74360.77,10.68,70.54,0,55,25.41,74.59,60.64,,1,2002/02/07
(주)광주신세계,037710,2019/12,14.54,8.07,6.53,5.71,136.68,4.94,33.1,6.45,136.34,132.65,78.56,3.65,13.8,8264.87,98.2,13.71,87.87,88.01,30.78,9.07,6.58,7.44,29953,96799.68,0.21,0.24,0.24,57.24,17.86,51.17,7.13,6.38,20.44,0.05,0.04,0.94,0.85,1.71,1.77,84867.5,11.28,33.38,0,54.8,14.59,85.41,56.17,,1,2002/02/07
(주)광주신세계,037710,2020/12,-4.76,4.25,5.61,-9.46,-6.09,-1.12,38.06,3.6,201.12,197.04,120.21,9.13,12.34,8728.35,91.94,18.16,89.02,89.18,29.26,7.7,5.62,6.35,27120,92192.78,0.19,0.22,0.23,51.93,20.51,113.86,3.21,7.03,17.8,0.05,0,0.75,0.6,1.2,1.23,81194.56,10.35,33.92,0,55.04,14.41,85.59,53.16,,1,2002/02/07
(주)광주신세계,037710,2021/12,15.23,8.65,6.81,21.39,-5.03,-0.5,49.91,-19.08,234.16,231.59,185.67,14.35,14.28,9322.57,85.65,25.05,87.51,91.02,30.82,8.79,6.4,7.26,32922,106232.26,0.21,0.24,0.27,65,20.77,161.46,2.26,5.62,17.57,0.05,0,0.66,0.73,0.96,0.97,93233.82,10.94,41.1,0,54.85,12.8,87.2,56.2,,1,2002/02/07
(주)광주신세계,037710,2022/12,8.77,7.18,5.91,8.69,5.64,3.65,17.74,26.07,265.24,262.13,202.69,17.14,15.64,9873.87,83.82,27.52,86.48,91.64,30.8,9.08,6.45,7.42,7157,23109.24,0.21,0.24,0.28,69.92,16.5,154.16,2.37,5.22,22.12,0.04,0,0.57,0.79,0.8,0.8,98799.66,10.82,42.05,0,53.44,12.82,87.18,57.64,,1,2002/02/07
(주)국동,005320,2018/12,5.23,7.42,8.08,0,6.35,-5.11,18.68,-9.01,120.57,89.99,1.8,9.93,93.3,607.88,80.81,58.2,51.73,15.75,0.99,2.33,1.73,3.36,101,9956.83,1.76,3.4,3.95,10.94,5.95,0,0,33.37,61.34,0.01,0.06,1.73,1049.51,3.16,4.45,8928.66,11.06,6644.87,0,6.53,58.96,41.04,15.14,,1,1996/12/24
(주)국동,005320,2019/12,-15.08,19.98,30.14,0,-2.57,24.5,16.73,-5.41,211.56,168.08,14.52,29.86,78.21,393.89,77.31,56.62,56.11,14.56,-6.02,-10.48,-7.87,-14.55,-325,5509.7,1.31,2.42,3.07,10.02,5.37,0,0,36.42,67.97,0.01,0.06,1.39,875.91,2.28,2.96,-1520.24,-1.57,-1161.29,0,-1.31,0,0,0,,1,1996/12/24
(주)국동,005320,2020/12,43.81,36.16,19.32,0,30.69,2.96,61.6,-0.12,141.94,123.91,93.67,19.85,103.36,333.9,66.71,67.2,49.17,35.23,-0.53,26.56,-0.78,-1.49,-26,4301.05,1.46,2.8,3.92,14.83,13.98,0,0,24.61,26.11,0.02,0.03,1.44,1106.48,2.33,2.76,16384.39,12.42,9576.48,0,9.81,43.36,56.64,-5.44,,1,1996/12/24
(주)국동,005320,2021/12,-33.14,-17.87,22.23,0,206.09,6.32,-29.68,173.08,218.65,110.78,20.5,31.22,36.63,288.45,58.02,57.54,73.19,11.33,-1.72,-1.38,-1.6,-2.67,-39,2070.79,0.93,1.55,2.5,5.32,9.79,0,0,68.61,37.27,0.01,0.07,0.92,321.57,1.48,2.05,7058.89,6.52,1347.92,7782.85,6.32,84.48,15.52,-27.29,,1,1996/12/24
(주)국동,005320,2022/12,56.57,8.72,0.3,0,-49.74,2.73,13.14,-17.17,185.79,118.69,49.25,27.65,48.11,285.39,59.43,59.88,67.52,11.2,-0.73,6.83,-1.13,-1.61,-24,3156.55,1.55,2.2,3.75,6.22,14.4,0,0,58.65,25.35,0.01,0.05,1.76,444.55,2.63,4.57,9701.43,8.24,3686.05,0,5.55,52.81,47.19,-13.15,,1,1996/12/24
(주)국보,001140,2018/12,-10.36,-34.69,-27.81,0,-58.01,-34.64,-34.84,-12.53,41.57,40.3,0.93,-35.74,293.84,137.65,293.7,25.43,25.39,4.22,-6.03,-7.22,-7,-29.24,-2400,39784.69,1.16,4.85,1.56,176.11,5.78,5.47,66.72,2.07,63.1,0,0.01,1.31,2.39,4.56,4.68,8443.01,18.52,51.09,93811227.22,12.61,90.12,9.88,-47.83,,1,1989/12/02
(주)국보,001140,2019/12,-12.9,26.03,6.05,0,-56.81,18.13,49.19,-4.47,47.14,46.21,6.81,-33.75,368.02,102.47,327.15,30.1,21.37,3.08,-16.9,-1.57,-19.12,-82.58,-504,13347.3,1.13,4.89,1.57,168.13,6.62,6.28,58.09,2.17,55.11,0,0.01,1.25,4.93,4.04,4.13,786.09,1.37,11.01,8734295.33,1.35,1003.19,-903.19,-1253.19,,1,1989/12/02
(주)국보,001140,2020/12,-8.59,29.07,154.11,0,121.19,19.77,50.68,1039.81,71.95,61.29,1.4,-13.7,137.72,126.39,154.19,35.14,42.07,3.42,-18.92,-9.81,-15.32,-46.37,-263,1296.07,0.81,2.45,1.21,25.37,7.79,5.5,66.42,14.39,46.88,0,0.04,0.92,4.65,2.46,2.72,1565.74,2.11,10.46,19.42,2.94,450.6,-350.6,-643.84,,1,1989/12/02
(주)국보,001140,2021/12,0.24,8.75,9.74,0,-12.14,14.09,-1.09,-81.22,64.26,62.45,15.29,-17.77,135.58,104.7,160.29,31.96,42.45,0.24,-28.65,-9.73,-19.77,-46.78,-267,876.06,0.69,1.63,1.04,23.29,8.86,6.44,56.69,15.67,41.2,5.64,0.04,0.83,3.6,2.06,2.26,-2500.6,-3.1,-18.39,-35.57,-4.68,0,0,0,,1,1989/12/02
(주)국보,001140,2022/12,9.05,5.08,25.18,0,-53.99,6.77,1.46,-62.01,87.06,86.14,28.15,-4.59,97.75,81.98,136.72,30.86,50.57,2.12,-46.53,-9.13,-32.77,-70.31,-355,737.18,0.7,1.51,1.03,116.44,9.67,8.13,44.9,3.13,37.75,0,0.01,0.95,5.75,2.24,2.29,-11142.66,-13.15,-174.61,-5711.49,-19.13,0,0,0,,1,1989/12/02
(주)금양,001570,2018/12,0.58,-6.95,57.39,4295.03,0.59,-1.12,-17.76,4.04,46.53,37.88,9.23,-35.61,216.15,227.58,218.18,30.99,31.63,13.48,10.63,4.1,9.99,40.07,424,3512.69,0.94,3.77,1.41,17.26,4.77,9.45,38.64,21.15,76.5,0.02,0.08,0.89,5.93,2.84,3.4,33681.93,21.66,131.24,1355.68,22.21,25,75,47.85,,1,1976/12/27
(주)금양,001570,2019/12,-10.39,10.56,-28.83,0,20.65,2.44,28.66,17.2,49.26,40.92,15.2,-37.14,391.17,158.94,314.05,36.06,20.36,14.32,-9.38,3.25,-7.79,-30.29,-327,3085.6,0.83,3.23,1.25,13.97,4.82,19.47,18.75,26.13,75.68,0.01,0,0.8,4.8,2.47,3,-3626.49,-2.11,-12.75,-71.85,-2.67,0,0,0,,1,1976/12/27
(주)금양,001570,2020/12,-11.03,-6.87,32.47,0,-3.44,0.91,-20.66,-8.18,78.92,63.45,22.85,-8.21,245.3,210.55,239.23,30.72,28.96,14.64,-3.39,2.4,-2.47,-10.07,-98,2745.37,0.73,2.97,1.1,12.01,4.84,41.87,8.72,30.4,75.46,0.01,0,0.81,3.97,2.18,2.66,12003.62,7.5,40.27,186.24,9.93,79.53,20.47,-34.12,,1,1976/12/27
(주)금양,001570,2021/12,45.14,45.97,27.47,0,51.35,14.9,116.04,213.49,101.26,72.46,11.94,0.57,295.42,242.22,215.63,45.47,25.29,13.16,0.12,3.69,0.11,0.39,5,3596.3,0.89,3.33,1.47,8.8,5.1,26.65,13.69,41.46,71.62,0.01,0,1.09,4.67,2.26,3.04,17837.92,7.63,45.66,320.73,10.16,51.9,48.1,1.17,,1,1976/12/27
(주)금양,001570,2022/12,3.51,6.57,60.51,0,92.19,25.92,-16.65,-32.15,90.51,69.55,11.08,-3.73,162.53,326.88,169.17,35.56,38.09,19.63,-1.92,4.82,-1.45,-4.54,-69,3129.85,0.75,2.36,1.26,7.16,3.92,11.23,32.52,50.97,93.21,0.01,0,0.91,2.75,1.86,2.52,19258.39,7.73,36.13,161.99,10.6,62.97,37.03,-18.14,,1,1976/12/27
(주)금호에이치티,214330,2018/12,14.36,57.28,34.34,30.71,-6.25,61.22,54.79,47.98,191.78,147.63,54.67,28.86,75.69,1655.8,69.72,60.31,56.92,8.02,3.75,4.06,3.77,6.21,576,17317.92,1,1.66,2.56,7.06,3.09,11.87,30.75,51.67,118.19,0.01,0,1.12,4.06,1.66,2.16,40132.59,17.43,90.7,630.89,21.21,61.37,38.63,17.7,,1,2015/11/11
(주)금호에이치티,214330,2019/12,17.16,36.65,37.92,-74.73,2.99,43.17,32.36,0,156.3,129.11,52.13,21.04,74.07,1531.39,72.38,58.42,57.45,5.38,0.81,1.97,0.66,1.15,81,9975.74,0.81,1.42,2,6.94,3.62,10.12,36.07,52.63,100.77,0.01,2.28,0.86,4.84,1.37,1.71,46919.36,14.91,101.21,751.5,21.16,60.86,39.14,3.83,,1,2015/11/11
