회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
동일제강(주),002690,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/09/24
동화약품(주),000020,2018/12,0,0,0,0,0,0,0,0,374.83,302.92,66.8,45.09,24.61,1063.64,47.99,61.49,80.25,37.8,3.28,3.61,2.72,3.39,365,10976.96,0.83,1.03,2.15,7.01,4.18,10.23,35.67,52.04,87.32,0.01,1.04,1.06,3.17,1.35,1.66,81973.51,22.12,86.57,1017.26,26.74,71.05,28.95,12.28,,1,1976/03/24
동화약품(주),000020,2019/12,0.18,1.47,1.27,-6.62,-4.61,-1.5,3.32,-23.53,422.61,362.61,67.81,47.8,24.98,1077.19,46.72,62.62,80.01,39.63,3.06,3.18,2.52,3.14,341,10996.56,0.82,1.03,2.17,7.96,4.27,12.99,28.1,45.84,85.54,0.01,0,1.06,3.25,1.33,1.59,87574.62,23.29,96.15,1034.64,28.51,69.9,30.1,10.73,,1,1976/03/24
동화약품(주),000020,2020/12,-11.42,15.37,10.1,203.2,35.61,50.15,-5.4,18.17,330.02,271.49,86.82,35.79,26.59,1185.96,61.59,51.35,78.99,50.97,10.55,6.17,7.09,9.02,1033,9740.82,0.67,0.85,1.55,7.46,4.24,15.18,24.04,48.92,86.07,0.01,0,0.94,2.5,1.19,1.41,108623.88,25.04,90.37,986.94,39.92,60.6,39.4,26.44,,1,1976/03/24
동화약품(주),000020,2021/12,7.7,3.23,4.73,-37.31,11.58,7.84,-1.14,-8.25,331.32,276.78,91,34.33,24.34,1242.09,63.2,49.17,80.42,50.97,6.68,5.5,4.44,5.27,647,10490.61,0.66,0.83,1.34,7.74,5.14,16.44,22.2,47.18,70.99,0.01,0,1.02,2.21,1.32,1.6,111067.24,24.8,88.12,575.81,37.9,66.45,33.55,17.63,,1,1976/03/24
동화약품(주),000020,2022/12,16.18,2.98,5.03,14.06,5.79,2.64,3.33,29.08,301.11,239.2,45.46,32.95,21.78,1304.62,61.69,49.34,82.12,53.17,6.34,7.13,4.75,5.73,736,12187.91,0.75,0.92,1.48,8.2,5.8,17.3,21.1,44.51,62.98,0.01,0,1.15,2.37,1.52,1.87,111712.31,24.23,90.19,501.17,32.82,70.04,29.96,19.33,,1,1976/03/24
두산건설(주),011160,2018/12,0.78,-15.69,-67.58,0,-0.61,-18.69,-10.19,19.92,47.18,46.61,5.18,-42.08,552.5,475.32,407.23,37.59,15.33,6.14,-35.65,-1.71,-21.04,-94.32,-8533,15363.97,0.59,2.32,0.93,153.75,5.2,3.32,109.92,2.37,70.22,0,0.01,0.58,3.32,1.62,1.64,-304918.27,-12.71,-65.9,-4827.63,-19.7,0,0,0,2020/03/24,4,1996/01/30
두산건설(주),011160,2019/12,15.13,-2.9,69.75,0,-95.31,2.66,-12.12,76.96,51.12,49.86,2.59,-32.53,311.34,261.44,271.41,34.02,24.31,9.63,-4.22,3.89,-3.18,-20.08,-345,6804.6,0.75,3.82,1.17,117.2,8.41,3.64,100.27,3.11,43.42,0,0.01,0.69,7.34,2.1,2.14,213647.87,9.17,1033.13,3903.21,11.99,73.41,26.59,-35.18,2020/03/24,4,1996/01/30
두산밥캣(주),241560,2018/12,17.16,4.24,9.1,-3.38,5.54,5.07,1.97,18.05,174.75,110.56,56.8,11.17,72.38,7760.91,127.36,26.12,58.01,22.2,6.66,7.4,4.19,7.38,2641,39608.97,0.63,1.11,0.85,6.95,15.52,9.71,37.57,52.51,23.52,0.03,0.08,1.54,9.46,2.38,3.62,968179.55,15.02,261.4,587.03,24.38,43.98,56.02,27.32,,1,2016/11/18
두산밥캣(주),241560,2019/12,13.57,4,6.4,2.88,22.76,8.86,-9.74,30.79,133.4,62.39,18.65,5.68,68.49,7974.72,130.3,22.67,59.35,21.73,6.03,7.37,4.14,7.05,2716,44983.42,0.69,1.17,0.91,6.32,16.4,9.11,40.08,57.77,22.25,0.03,0.07,1.7,9.39,2.82,5.08,1048325.72,15.64,237.58,499.67,23.25,48.34,51.66,25.96,,1,2016/11/18
두산밥캣(주),241560,2020/12,-5.04,3.82,2.38,-9.06,4.66,-1.66,22.53,-18.44,184.04,118.82,77.31,12.22,70.86,8688.39,125.16,26.75,58.53,20.78,5.78,5.84,3.62,6.15,2466,42714.15,0.63,1.06,0.83,5.83,16.47,9.16,39.83,62.6,22.16,0.02,0.08,1.55,7.91,2.53,4.48,1054724.09,15.15,215.99,402.93,24.63,51.35,48.65,23.46,,1,2016/11/18
두산밥캣(주),241560,2021/12,35.83,23.28,6.07,55.94,72.33,16.4,42.1,74.8,176.6,99.63,63.53,13.38,98.57,8458.19,137.34,30.84,50.36,21.21,6.63,7.69,4.97,9.19,3845,58017.44,0.75,1.39,1.05,6.42,18.63,28.26,12.92,56.89,19.59,0.02,0,1.66,7.71,2.58,4.32,1422837.09,16.58,166.84,334.27,24.46,46.78,53.22,27.12,,1,2016/11/18
두산밥캣(주),241560,2022/12,48.24,7.78,16.27,66.9,2.02,3.89,16.5,43.16,150.11,69.71,34.04,11.13,84.07,9199.65,122.72,33.33,54.33,22.6,7.47,12.06,7.22,13.78,6421,86004.82,0.97,1.85,1.43,6.15,17.58,15.45,23.63,59.36,20.76,0.02,0.12,1.86,8.94,3.01,5.9,2072888.34,22.41,236.36,536.76,24.04,42.41,57.59,31.07,,1,2016/11/18
두산에너빌리티(주),034020,2018/12,1.64,-0.59,-17.18,0,-7.1,-4.45,5.98,8.84,85.03,68.59,18.04,-6.94,299.05,431.35,241.74,39.42,25.06,17.41,-2.86,4.21,-1.69,-16.92,-4807,117630.48,0.59,2.31,0.96,8.13,7.25,5,73.07,44.87,50.34,0.05,0.1,0.7,2.22,1.55,1.92,2859082.76,11.52,46.6,391.11,19.37,70.4,29.6,-14.75,,1,2000/10/25
두산에너빌리티(주),034020,2019/12,6.09,-0.02,-8.65,0,-7.69,2.83,-4.4,16.4,67.9,51.91,10.46,-17.82,300.02,238.28,249.24,37.69,25,17.09,-0.67,4.58,-0.42,-14.73,-2620,85501.63,0.63,2.52,1.03,7.65,7.45,5.58,65.44,47.7,49,0.03,0.11,0.71,2.54,1.64,2.08,3088398.65,12.45,54.29,414.13,19.72,64.56,35.44,-3.38,,1,2000/10/25
두산에너빌리티(주),034020,2020/12,-3.37,3.06,24.44,0,3.99,1.05,6.36,-11.04,76.1,61.12,17.88,-12.22,259.77,164.54,219.8,38.9,27.8,13.58,-5.54,0.79,-3.33,-37.2,-4279,60822.7,0.6,2.27,0.97,7.27,7.33,6.4,57.01,50.18,49.81,0.02,0.12,0.66,2.51,1.57,2,2215396.04,8.67,36.93,300.73,14.64,94.66,5.34,-37.85,,1,2000/10/25
두산에너빌리티(주),034020,2021/12,-25.43,-7.22,91.05,0,-11.71,-2.03,-15.37,-8.69,83.13,65.47,18.85,-7.2,169.32,227.66,173.75,35.49,37.13,16.53,5.72,3.62,2.62,10.67,1090,24517.62,0.46,1.42,0.73,6.02,7.63,5.54,65.91,60.61,47.84,0.02,0.12,0.54,1.95,1.23,1.54,2796113.03,11.79,53.77,391.56,24.78,54.39,45.61,23.1,,1,2000/10/25
두산에너빌리티(주),034020,2022/12,36.67,-2.83,16.78,0,-7.63,-2.3,-3.79,37.5,100.49,69.98,17.32,0.17,128.66,218.46,148.32,35.14,43.73,16.57,-2.94,4.83,-1.94,-11.7,-1249,24596.78,0.66,1.63,1.02,7.26,12.14,7.01,52.07,50.27,30.07,0.04,0.08,0.89,2.95,1.87,2.51,2330818.65,10.11,48.68,354.42,15.11,77.94,22.06,-19.44,,1,2000/10/25
두산퓨얼셀(주),336260,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019/10/18
두산퓨얼셀(주),336260,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019/10/18
두산퓨얼셀(주),336260,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019/10/18
두산퓨얼셀(주),336260,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019/10/18
디씨엠(주),024090,2018/12,-8.64,0.89,1.04,-48.79,4.66,13.77,-8.94,-7.29,484.83,377.99,62.15,40.61,15.37,2602.96,56.34,51.17,86.68,14.87,5.89,5.62,3.84,4.29,715,10434.41,0.65,0.75,1.42,5.54,8.7,13.36,27.32,65.83,41.97,0.01,1.14,1.01,3.76,1.21,1.55,27228.47,14.49,94.16,384.06,22.3,63.67,36.33,26.4,,1,1999/08/18
디씨엠(주),024090,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1999/08/18
디씨엠(주),024090,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1999/08/18
디씨엠(주),024090,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1999/08/18
디씨엠(주),024090,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1999/08/18
디아이동일(주),001530,2018/12,7.35,1.77,-0.98,0,-4.48,-2.38,11.09,15.13,99.02,47.43,9.44,-0.33,84.86,4041.47,122.65,33.65,54.1,26.98,1.52,4.8,1.47,0,14,382351.04,0.97,1.76,1.43,5.86,9.09,22.89,15.95,62.3,40.14,0.01,0,1.49,1.68,3,6.15,116501.34,12.29,22.28,183.61,12.81,52.41,47.59,11.87,,1,1964/01/04
디아이동일(주),001530,2019/12,3.32,0.99,2.3,51525.41,-2.02,0.13,2.67,-5.5,105.91,55.13,9.7,1.91,82.11,4060.85,119.8,34.21,54.91,26.47,2.8,5.16,2.77,2.55,7009,387997.89,0.99,1.81,1.49,5.82,9.26,24.12,15.13,62.77,39.43,0.01,0,1.47,1.79,2.91,5.81,131372.53,13.73,26.38,260.53,13.98,45.65,54.35,20.05,,1,1964/01/04
디아이동일(주),001530,2020/12,-27.66,-7.78,1.29,57.95,-42.56,-1.67,-19.52,-37.11,110.3,68.97,14.12,2.79,70.82,4039.58,119.82,29.85,58.54,12.84,3.54,2.9,2.61,3.95,10847,275659.31,0.74,1.3,1.09,5.32,6.66,20.27,18,68.66,54.83,0.01,0,1.19,1.66,2.3,4.06,112809.41,12.78,37.95,190.8,16.6,48.74,51.26,21.32,,1,1964/01/04
