회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
메가스터디(주),072870,2019/12,4.19,3.62,3.08,-44.18,-20.95,19.26,-14.13,-27.61,227.94,222.97,95.27,21.79,27.53,4473.03,78.01,38.83,78.41,51.08,8.14,3.03,3.06,4.83,1069,11760.25,0.38,0.48,0.66,36.67,9.33,22.83,15.99,9.95,39.11,0.03,0.04,0.63,4.51,0.88,0.9,59854.72,15.77,222.06,1087.54,42.69,58.39,41.61,19.08,,5,2004/12/21
메가스터디(주),072870,2020/12,-5.16,6.12,6.14,67.04,-46.51,1.36,13.64,-11.08,289.38,284.45,185,27.21,27.81,4747.86,74.67,41.58,78.24,52.63,16.85,3.47,5.73,7.71,1786,11152.97,0.34,0.43,0.57,43.83,9.84,33.47,10.9,8.33,37.09,0.03,0.05,0.61,6.32,0.84,0.86,77541.08,19.25,538.19,1530.26,58.32,44.18,55.82,28.89,,5,2004/12/21
메가스터디(주),072870,2021/12,0.5,4.36,5.77,20.12,-3.1,3.7,5.29,-54.29,283.02,280.93,182.83,27.12,26.18,5021.79,73.25,41.94,79.25,55.17,22.3,4.07,7.24,8.74,2145,11209.17,0.32,0.41,0.56,64.23,12.45,32.63,11.19,5.68,29.31,0.04,0.02,0.58,9.25,0.78,0.79,87320.79,20.77,647.29,2037.96,65.35,37.91,62.09,34.13,,5,2004/12/21
메가스터디(주),072870,2022/12,-9,-3.95,0.91,-25.07,-26.44,-15.32,11.8,97.96,464.2,458.11,275.52,38.3,18.57,5067.33,60.69,48.82,84.34,52.74,16.84,4.53,4.97,6.34,1637,10200.57,0.3,0.36,0.54,62.54,12.08,26.37,13.84,5.84,30.21,0.05,0.02,0.51,9.85,0.65,0.66,64875.84,16.07,702.57,1927.13,53.35,46.26,53.74,31.56,,5,2004/12/21
메가스터디교육(주),215200,2018/12,41.52,29.1,19.4,322.89,25.02,24.78,46.93,72.18,62.83,60.54,14.57,-13.11,70.03,18126.38,132.35,22.16,58.81,57,11.99,15.2,13.14,20.86,3508,153526.05,1.1,1.81,1.39,152.14,24.55,40.28,9.06,2.4,14.87,0.12,0.01,1.98,2.51,5.22,5.4,152574.07,41.55,99.34,519.63,42.76,39.72,60.28,28.05,,5,2015/05/04
메가스터디교육(주),215200,2019/12,22.56,17.87,15.75,15.11,12.63,19.71,11.4,131.18,61.43,56.78,4.45,-13.15,72.74,20874.31,136.56,20.94,57.89,57.18,11.07,15.2,12.11,20.45,4035,37059.23,1.09,1.87,1.39,89,22.33,36.89,9.89,4.1,16.34,0.09,0.01,1.95,2.61,5.08,5.39,181419.03,41.92,104.27,615.21,41.48,41.46,58.54,26.69,,5,2015/05/04
메가스터디교육(주),215200,2020/12,8.54,28,7.82,-54.31,0.39,25.7,36.71,47.92,56.25,51.65,26.67,-17.4,100.05,22461.96,155.3,22.37,49.99,55.07,4.42,6.88,4.25,8.38,1831,40155.77,0.96,1.8,1.23,55.82,17.18,26.6,13.72,6.54,21.25,0.07,0.02,1.63,2.67,4.42,4.81,167747.5,30.28,95.22,522.36,35.34,49.2,50.8,12.52,,5,2015/05/04
메가스터디교육(주),215200,2021/12,0,0,0,0,0,0,0,0,82.14,77.8,35.32,-7.83,104.53,28566.91,130.82,36.04,48.89,55.05,11.59,13.9,11.26,23.95,6893,59369.07,0.97,1.99,1.52,51.01,16.54,19.06,19.15,7.16,22.07,0.1,0.02,1.22,3.75,2.7,2.85,271687.52,37.51,157.19,1017.9,38.6,35.82,64.18,30.01,,5,2015/05/04
메가스터디교육(주),215200,2022/12,18.77,24.91,24.16,27.64,47.72,66.05,-48.1,61.73,33.4,27.9,2.94,-29.85,108.6,35468.52,177.37,14.97,47.94,56.66,11.91,17.13,12.22,27.28,8793,70473.89,1.03,2.12,1.36,46.29,18.07,22.16,16.47,7.89,20.2,0.09,0.02,1.49,3.6,4.22,4.64,321176.48,35.5,120.55,1025.62,38.42,35.32,64.68,31,,5,2015/05/04
메가엠디(주),133750,2018/12,8.85,9.04,-0.04,0,-4.61,7.43,11.91,-12.78,88.68,85.84,61.83,-4.69,76,519.04,111.27,36.78,56.82,62.82,1.5,3.26,1.17,1.91,53,3367.56,0.78,1.32,1.23,59.24,22.53,19.43,18.78,6.16,16.2,0.28,0.02,1.03,6.88,2.15,2.23,22400.07,22.25,213.8,496.42,29.74,74.65,25.35,5.03,,5,2015/12/18
메가엠디(주),133750,2019/12,6.7,7.61,-1.19,-62.76,-58.08,12.15,-0.19,-20.42,80.22,78.18,46.49,-8.41,88.95,496.68,124.49,34.11,52.92,60.47,1,0.39,0.77,0.72,19,3561.72,0.77,1.4,1.19,75.56,26.95,18.58,19.65,4.83,13.55,0,0.01,0.99,10.59,2.17,2.24,33091.97,30.55,783.2,1157.52,41.17,57.16,42.84,2.43,,5,2015/12/18
메가엠디(주),133750,2020/12,2.57,4.44,7.92,1085.14,-10.34,-8.84,30.09,10.31,109.73,107.36,79.95,3.77,82.88,528.94,105.17,42.49,54.68,61.64,5.93,7.25,4.41,8.21,224,3569.27,0.74,1.38,1.21,83.16,28.49,31.12,11.73,4.39,12.81,0.18,0.01,0.94,19.4,1.94,1.99,37208.87,32.89,940.3,1304.34,45.13,49.52,50.48,13.13,,5,2015/12/18
메가엠디(주),133750,2021/12,-3.64,1.27,7.58,35.79,2.05,-24.52,36.17,-70.03,149.84,149.13,71.15,19,72.04,569.02,73.74,57.14,58.13,61.55,8.37,7.52,5.84,10.35,301,3393.63,0.7,1.24,1.39,117.54,29.2,31.26,11.68,3.11,12.5,0.25,0.01,0.79,19.57,1.4,1.42,36254.29,31.64,1011.85,1405.54,45.64,47.3,52.7,18.34,,5,2015/12/18
메가엠디(주),133750,2022/12,-18.84,-18.34,-1.28,-68.23,3.39,-12.63,-22.63,231.42,228.36,223.71,146.75,30.43,42.3,561.72,65.27,54.14,70.27,60.5,3.28,3.22,2.03,3.19,96,2754.21,0.62,0.97,1.4,95.89,36.27,23.7,15.4,3.81,10.06,0,0.01,0.71,15.46,1.11,1.12,26555.84,28.39,879.72,1175.65,41.19,59.13,40.87,7.96,,5,2015/12/18
메디앙스(주),014100,2018/12,-10.7,20.59,5.77,-46.86,26.65,23.47,17.95,6.95,133.05,82.91,21.12,12.67,139.52,845.83,117.39,50.99,41.75,53.83,2.95,3.24,2.91,6.55,275,9135.19,0.99,2.22,2.03,4.85,8.36,14.63,24.95,75.25,43.65,0.01,0,1.09,4.28,1.91,3.16,17045.56,14.26,149.38,26651.59,15.81,58.84,41.16,18.66,,5,1995/01/03
메디앙스(주),014100,2019/12,-9.73,16.84,65.62,916.75,55.97,71.49,-35.7,-30.94,173.76,103.43,60.73,11.91,68.97,1400.88,121.55,28.07,59.18,46.07,33.23,0.06,24.96,48.8,2797,8246.88,0.75,1.47,1.22,5.01,9.9,18.84,19.37,72.83,36.87,0.01,0,1.15,2.7,1.94,3.17,58411.75,41.83,133.1,2740.68,60.02,16.07,83.93,55.37,,5,1995/01/03
메디앙스(주),014100,2020/12,-26.03,-1.8,5.42,-87.53,-14.18,0.67,-8.11,-18.03,191.25,122.19,49.93,12.53,57.4,1476.85,116.06,26.26,63.53,47.73,5.6,-0.05,2.91,4.75,349,6099.87,0.52,0.85,0.71,4.99,17.11,17.43,20.94,73.19,21.33,0.01,0.21,1.23,1.76,1.91,3.11,16028.12,11.69,42.54,841.28,22.27,53.83,46.17,25.16,,5,1995/01/03
메디앙스(주),014100,2021/12,-0.63,2.56,6.89,8.29,-3.04,-0.36,10.75,-1.19,136.75,92.69,45.27,7.62,51.02,1578.58,108.2,28.36,66.22,51.02,6.1,3.41,3.14,4.84,378,6061.42,0.51,0.79,0.71,5.53,0,17.16,21.27,65.96,0,0.02,0,1.15,1.93,1.88,2.86,16086.57,11.44,44.23,935.57,22.49,49.87,50.13,27.14,,5,1995/01/03
메디앙스(주),014100,2022/12,-0.14,-17.25,-13.07,0,-1.6,-15.11,-22.67,-16.01,123.53,80.31,31.14,5.05,43.75,1372.29,105.65,26.5,69.57,49.6,-16.42,1.51,-9.12,-13.47,-1022,6052.71,0.56,0.82,0.77,6.04,12.92,15.96,22.86,60.41,28.25,0.02,0.33,1.14,1.97,2.02,3.03,-6502.7,-5.59,-18.09,-280.76,-9.1,0,0,0,,5,1995/01/03
메디포스트(주),078160,2018/12,5.05,26.38,28.26,0,64.59,22.24,35.95,-0.73,267.83,232.81,29.67,20.33,38.6,3223.36,93.63,32.45,72.15,63.91,-4.52,-3.3,-1.28,-1.78,-259,5642.44,0.28,0.39,0.41,5.93,7.07,35.01,10.42,61.53,51.61,0.01,0,0.71,0.79,0.9,1.06,8111.83,4.62,11.57,208.74,18.28,133.65,-33.65,-24.75,,5,2005/07/29
메디포스트(주),078160,2019/12,3.22,21.6,-12.01,0,3.2,3.17,59.98,1.44,233.65,214.28,30.5,24.42,90.89,1428.99,109.41,42.69,52.39,63.36,-30.83,-3.22,-7.25,-11.85,-911,2933.2,0.24,0.38,0.38,6.1,5.54,43.65,8.36,59.83,65.86,0.01,0,0.44,0.64,0.62,0.69,13900.4,6.5,19.22,447.88,30.34,107.59,-7.59,-101.59,,5,2005/07/29
메디포스트(주),078160,2020/12,6.14,2.85,4.44,0,17.54,7.92,-3.95,24.62,138.73,123.81,14.7,11.13,88.01,1492.45,113.07,39.86,53.19,63.53,-3.9,-0.57,-0.87,-1.66,-122,3113.41,0.22,0.42,0.38,5.72,4.55,33.72,10.83,63.76,80.24,0.01,0,0.35,0.62,0.54,0.6,27310.82,12.42,34.08,1076.32,56.17,62.04,37.96,-6.94,,5,2005/07/29
메디포스트(주),078160,2021/12,12.82,15.6,36.84,0,30.5,30.88,-7.46,4.61,195.87,172.05,26.06,15.62,56.66,1961.11,106.67,31.91,63.83,58.08,-1.76,-1.68,-0.41,-0.5,-43,3372.82,0.23,0.39,0.36,5.69,5.02,38.46,9.49,64.16,72.74,0.01,0,0.4,0.56,0.65,0.73,26226.76,10.32,23.69,225.93,47.81,70.16,29.84,-3.68,,5,2005/07/29
메디포스트(주),078160,2022/12,17.03,56.55,12.85,0,24.08,42.17,87.24,-1.51,98.2,91.92,9.61,-0.7,117.87,2213.09,134.73,38.16,45.9,59.77,3.28,-4.9,0.65,1.81,190,3947.36,0.2,0.37,0.31,6.56,5.66,46.53,7.84,55.63,64.5,0.01,0,0.3,0.52,0.55,0.6,41184.63,10.35,30.17,372.42,64.15,54.94,45.06,5.11,,5,2005/07/29
명성티엔에스(주),257370,2018/12,-38.54,45.54,170.43,-70.32,18.15,31.55,58.92,3922.9,233.46,81.82,22,31.91,73.88,1184.96,76.82,55.82,57.51,17.98,4.38,4.51,3.14,6.73,323,7337.03,0.72,1.54,1.56,3.25,12.15,5.89,61.98,112.14,30.03,0.01,0.11,0.85,1.86,1.33,2.25,8174.84,12.46,35.34,1095,20.6,62.9,37.1,21.28,,6,2018/09/13
명성티엔에스(주),257370,2019/12,-11.79,0.96,1.35,-71.01,-1.18,-3.25,4.3,-34.91,148.42,88.25,13.4,18.81,73.22,1200.95,73.33,57.67,57.73,19.75,1.44,1.36,0.76,1.33,79,5495.82,0.53,0.92,1.23,1.78,4.66,10.6,34.44,204.79,78.25,0,0,0.6,1.52,0.94,1.97,6588.25,9.94,28.82,1000.61,18.82,69.64,30.36,7.66,,6,2018/09/13
명성티엔에스(주),257370,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2018/09/13
명성티엔에스(주),257370,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2018/09/13
명성티엔에스(주),257370,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2018/09/13
모델솔루션(주),417970,2018/12,10.39,20.58,44.46,266.79,-9.92,-11.74,99.61,131.71,207.12,166.1,65.22,24.85,126.32,1832.75,117.57,48.05,44.18,28.46,11.3,24.16,17.83,43.61,33816,299239.7,1.58,3.86,2.6,21.18,7.73,30.51,11.96,17.23,47.23,0.02,0,2.52,2.95,4,4.93,32792.15,84.26,182.01,659.88,58.4,63.24,36.76,19.35,,5,2022/10/07
모델솔루션(주),417970,2019/12,9.24,6.75,20.87,-5.75,-4.05,2.69,11.13,-25.39,111.22,96.43,37.33,5.05,99.89,2215.2,99.89,50.03,50.03,28.31,9.75,22.73,14.87,31.49,31871,326884.75,1.52,3.23,2.99,18.97,7.43,122.66,2.98,19.24,49.15,0.02,0,1.83,3.47,3.11,3.72,34442.11,82.91,199.78,816.72,56.15,66.47,33.53,17.36,,5,2022/10/07
모델솔루션(주),417970,2020/12,-9.34,0.5,5.5,-27.97,-6.32,-5.83,6.82,7.9,124.69,107.94,56.43,10.53,90.41,2337.05,89.17,53.17,52.52,25.87,7.75,16.3,10.34,20.17,22958,296350.68,1.34,2.6,2.76,19.36,8.15,146.73,2.49,18.86,44.77,0.02,0,1.4,3.32,2.59,2.99,31858.79,76.3,196.72,985.85,57.29,71.39,28.61,13.52,,5,2022/10/07
모델솔루션(주),417970,2021/12,9.89,15.39,21.46,73.31,4.47,4.09,25.34,42.05,296.85,251.66,137.31,38.3,80.89,992.54,76.41,57.76,55.28,28.4,12.22,19.91,16.61,30.75,1391,325644.95,1.36,2.52,3.06,16.93,9.69,127.62,2.86,21.56,37.65,0.02,0,1.58,3.69,2.44,2.85,36112.73,74.96,213.46,973.15,59.1,65.5,34.5,20.68,,5,2022/10/07
모델솔루션(주),417970,2022/12,14.51,85.51,134.8,3.25,42.26,43.74,116.06,1.24,507.11,470.93,63.6,54,42.92,1955.22,46.78,67.27,69.97,29.76,11.02,14.69,11.21,17.29,1370,12430.99,1.02,1.57,2.82,16.42,5.96,153.88,2.37,22.23,61.22,0.01,0,1.28,3.41,1.59,1.76,39904.25,44.65,165.8,614.27,57.03,65.15,34.85,19.32,,5,2022/10/07
모바일어플라이언스(주),087260,2018/12,12.8,5.72,18.89,34.34,-4,12.06,2.64,28.36,171.83,146.87,33.34,27.34,81.41,417.97,62.75,65.41,55.12,20.18,3.31,4.99,3.68,7.06,136,4101.88,1.11,2.13,3.31,12.8,2.97,17.76,20.55,28.51,122.75,0.01,0,1.17,10.09,1.68,1.93,7865.56,13.83,138.93,4397.85,12.78,28,72,25.92,,5,2017/02/24
모바일어플라이언스(주),087260,2019/12,-27.24,-11.34,-9.95,-231.2,-9.97,-5.27,-14.55,20.49,152.76,121.47,2.02,21.77,78.61,376.39,66.01,63.04,55.99,30.2,-5.97,-1.44,-4.99,-8.98,-89,2984.7,0.83,1.5,2.34,7.52,2.43,14.92,24.46,48.56,150.1,0.01,0,0.8,7.89,1.3,1.57,2809.78,5.57,53.19,1481.95,6.28,62.57,37.43,-95.19,,5,2017/02/24
모바일어플라이언스(주),087260,2020/12,-7.04,49.81,46.09,0,-9.31,8.28,74.16,-14.28,691.63,621.91,113.46,62.69,83.15,254.08,48.92,73.29,54.6,31.49,6.1,4.2,4.03,7.31,84,1387.26,0.66,1.2,2.14,6.88,2.48,13.88,26.3,53.02,147.2,0.01,0,0.72,8.12,0.96,1.11,6527.97,8.64,134.45,5702.13,15.69,27.87,72.13,38.9,,5,2017/02/24
모바일어플라이언스(주),087260,2021/12,14.8,7.29,6.05,-1.49,-7.23,15.77,4.2,-9.54,158.6,144.72,40.34,26.3,85.29,269.46,53.41,71.18,53.97,25.67,5.24,3.08,3.19,5.89,77,1471.71,0.61,1.12,2.19,8.99,3.21,11.46,31.86,40.6,113.64,0.01,1.34,0.61,10.17,0.85,0.93,8558.29,10.56,192.08,9906.35,17.91,22.23,77.77,29.23,,5,2017/02/24
모바일어플라이언스(주),087260,2022/12,9.83,-11.08,5.32,-15.63,-3.5,0.95,-15.96,56.6,191.22,160.03,49.57,32.09,56.43,283.01,51.19,67.28,63.93,18.11,4.02,-0.48,2.76,4.7,65,1611.88,0.69,1.17,2.24,8.1,3.57,10.83,33.7,45.06,102.15,0.01,1.19,0.63,11.81,0.99,1.13,7782.01,10.8,180.34,14932.96,14.83,26.65,73.35,27.12,,5,2017/02/24
모트렉스(주),118990,2018/12,-16.48,116.62,-7.08,0,428.02,356.69,26.8,103.13,158.43,83.52,12.84,15.71,244.55,4646.08,197.78,42.6,29.02,16.41,-1.11,0.06,-0.74,-1.45,-74,38518.8,0.67,1.62,1.39,3.25,4.13,6.78,53.81,112.48,88.31,0.01,1.68,0.84,3.62,1.28,2.11,21838.01,5,24.24,408.2,10.26,63.2,36.8,-10.86,,5,2017/08/04
모트렉스(주),118990,2019/12,47.35,1.79,-29.15,0,10.54,-2.96,8.18,-4.66,116.66,68.05,12.28,6.47,409.29,3291.82,278.71,45.27,19.64,13.91,-12.26,-0.48,-8.73,-33.13,-1413,11013.42,0.71,2.93,1.27,3.65,4.7,7.7,47.39,99.92,77.62,0.01,1.53,0.93,3.01,1.62,2.91,29649.07,6.67,29.32,649.78,9.45,104.46,-4.46,-129.69,,5,2017/08/04
모트렉스(주),118990,2020/12,12.8,-4.09,25.06,0,0.37,0.46,-9.59,-14.04,145.9,88.1,12.5,13.43,289.4,2876.49,223.21,42.68,25.68,15.78,-5.07,2.78,-4.12,-17.48,-517,9464.96,0.81,3.6,1.45,4.54,5.52,7.83,46.62,80.39,66.13,0.01,0.45,1.04,3.23,1.85,3.11,39017.82,9.16,40.88,944.48,11.03,76.08,23.92,-45.99,,5,2017/08/04
모트렉스(주),118990,2021/12,23.43,6.3,20.59,0,0.81,0.33,14.31,34.78,128.87,68.68,14.46,10.28,239.98,3316.77,183.94,45.9,29.41,21.2,2.65,8.56,2.63,9.43,300,10706.43,0.99,3.6,1.78,5.16,6.71,9.37,38.96,70.69,54.41,0.01,0.4,1.29,3.97,2.24,3.96,76250.57,16.83,72.73,2495.61,17.46,47.53,52.47,15.16,,5,2017/08/04
모트렉스(주),118990,2022/12,30.18,12.07,31.38,230.71,3.05,-2.52,29.28,10.88,153.6,92.07,26.12,18.47,188.32,1448.53,135.68,52.94,34.68,22.57,6.77,12.7,8.02,24.65,1580,23193.51,1.18,3.68,2.35,5.55,6.72,10.6,34.43,65.73,54.35,0.01,0.6,1.4,5.06,2.39,4.18,121495.42,23.93,117.62,4571.56,21.37,37.65,62.35,31.69,,5,2017/08/04
무림에스피(주),001810,2018/12,1.18,5.5,5.43,7.02,-2.09,0.74,15.58,30.33,157.48,94.94,49.01,12.83,56.68,1842.47,101.6,35.15,63.83,10.97,5.53,0.98,3.62,5.63,505,9280.06,0.66,1.03,0.99,5.17,6.92,15.63,23.35,70.54,52.77,0.01,0,1.17,2.97,1.95,3.12,43525.57,13.52,63.7,227.17,21.19,55.17,44.83,26.08,,5,2000/01/04
무림에스피(주),001810,2019/12,-32.88,-7.19,-0.1,-87.88,-3.8,3.89,-27.64,-34.53,182.15,116.7,61.76,12.36,45.67,1840.67,105.75,27.41,68.65,8.98,1.02,0.55,0.46,0.66,61,6228.96,0.44,0.67,0.65,3.71,5.61,16.27,22.43,98.4,65.09,0.01,0,0.88,2.06,1.41,2.29,22166,7.42,33.89,124.3,16.07,92.36,7.64,6.38,,5,2000/01/04
무림에스피(주),001810,2020/12,-9.06,-0.73,0.48,29.89,1.51,-1.89,2.33,-19.23,230.13,164.87,102.94,15.98,43.89,1849.52,103.23,28.25,69.5,13.94,1.43,2.32,0.6,0.86,79,5664.9,0.42,0.61,0.58,4.72,6.08,28.21,12.94,77.39,59.99,0.01,0,1.02,1.89,1.51,2.23,24797.92,8.36,37.16,133.54,19.77,73.42,26.58,7.25,,5,2000/01/04
무림에스피(주),001810,2021/12,5.42,4.17,2.94,138.47,-22.41,-0.28,15.47,37.5,162.9,107.89,70.95,12.09,45.54,1903.9,99.96,31.32,68.71,11.95,3.28,2.11,1.43,2.02,190,5971.87,0.44,0.63,0.62,4.69,6.67,22.82,15.99,77.9,54.74,0.01,0,0.96,2.23,1.46,2.13,25982.23,8.41,50.97,149.41,19.65,65.93,34.07,16.67,,5,2000/01/04
무림에스피(주),001810,2022/12,16.08,1.26,-2.08,0,-13.67,1.02,1.78,24.06,172.67,101.6,49.43,13.25,50.39,1864.24,103.05,31.48,66.49,2.28,-5.65,-2.05,-2.79,-4.22,-397,6931.91,0.49,0.73,0.72,4.19,7.17,21.8,16.74,87.06,50.9,0.01,0,0.98,3.18,1.57,2.52,9593.08,3.07,21.89,95.01,6.25,185.47,-85.47,-90.42,,5,2000/01/04
미디어젠(주),279600,2018/12,0,0,0,0,0,0,0,0,396.52,395.57,102.12,40.56,73.91,474.83,79.59,54.23,57.5,91.3,-3.98,-0.71,-3.51,-6.1,-179,3636.36,0.88,1.53,1.92,673.02,7.71,0,0,0.54,47.37,0.02,0,1.3,3.33,1.62,1.63,6681.21,43.97,166.35,187.65,49.92,99.14,0.86,-7.97,,5,2019/11/05
미디어젠(주),279600,2019/12,3.33,100.44,106.54,0,163.23,89.19,109.94,0,437.96,437.96,92.6,43.83,68.77,778.19,72.91,56.8,59.25,77.98,-3.98,-2.73,-2.41,-4.11,-142,3757.3,0.61,1.03,1.38,1390.8,7.29,30.21,12.08,0.26,50.05,0.03,0,0.88,1.9,1.08,1.08,7673.97,25.19,162.72,0,55.49,97.6,2.4,-7.17,,5,2019/11/05
미디어젠(주),279600,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2019/11/05
미디어젠(주),279600,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2019/11/05
미디어젠(주),279600,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2019/11/05
미래나노텍(주),095500,2018/12,-0.89,6.77,-0.39,-38.77,-6.2,0.03,12.14,22.01,157.33,119.2,46.69,21.3,86.05,1240.58,77.31,58.45,53.75,15.47,2.48,3.15,2.35,4.19,295,11941.37,0.95,1.7,2.21,7.11,7.02,13.15,27.76,51.31,51.96,0.01,1.01,1,5.87,1.66,2.16,56723.3,18.7,128.81,509.19,20.4,63.17,36.83,12.17,,5,2007/10/01
미래나노텍(주),095500,2019/12,4.18,4.14,6.58,-86.17,55.65,19.06,-6.47,14.94,139.77,98.14,37.29,14.93,81.07,1322.21,86.02,52.49,55.23,14.45,0.57,0.96,0.54,0.56,44,12440.54,0.94,1.72,2.1,6.27,6.34,13.92,26.22,58.18,57.57,0.01,0,1.01,4.94,1.69,2.31,54529.84,17.26,80.42,448.1,18.82,70.37,29.63,3.04,,5,2007/10/01
미래나노텍(주),095500,2020/12,39.3,12.76,18.52,2444.33,4.65,-5.39,29.2,47.09,147.93,97.78,34.99,19.49,74.34,1422.36,69.49,60.14,57.36,19.7,5.2,10.4,6.24,12.7,1076,16675.63,1.2,2.13,2.76,6.61,7.11,16.44,22.21,55.18,51.34,0.01,0,1.25,5.52,2.12,3.13,81912.29,22.99,117.38,576.54,20.3,53.1,46.9,25.63,,5,2007/10/01
미래나노텍(주),095500,2021/12,13.54,18.09,21.93,4.12,3.14,8.83,24.23,2.07,206.92,149.28,82.04,32.69,70.81,1434.96,62.74,63.27,58.54,16.39,5.11,6.71,6.03,10.98,913,15902.14,1.18,2.03,3.09,6.24,6.96,15.23,23.96,58.46,52.45,0.01,0,1.22,6.04,1.91,2.75,92312,21.94,121.29,528.14,20.14,53.7,46.3,25.37,,5,2007/10/01
미래나노텍(주),095500,2022/12,7,15.97,-4.52,0,39.23,30.75,7.39,47.96,136.88,84.35,32.05,15.78,103.86,1370.17,84.43,58.58,49.05,12.34,-1.46,2.74,-1.58,-3.63,-305,15811.92,1.08,2.02,2.75,5.33,7.14,14.34,25.45,68.44,51.12,0.01,0,1.1,5.32,1.78,2.66,58068.86,11.9,61.84,239.94,11.84,88.47,11.53,-12.34,,5,2007/10/01
미래반도체(주),254490,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2023/01/27
미래반도체(주),254490,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2023/01/27
미래반도체(주),254490,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2023/01/27
미래반도체(주),254490,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2023/01/27
미래반도체(주),254490,2022/12,0,0,0,0,0,0,0,0,447.26,359.41,10.73,74.59,110.61,5065.35,8.29,96.07,47.48,5.18,2.73,19.36,13.12,27.62,1399,256361.93,4.81,10.12,122.16,25.47,7.1,407.92,0.89,14.33,51.41,0.02,0,4.09,904.82,5,6.23,27024.94,23.61,4444.73,0,4.91,13.04,86.96,55.55,,5,2023/01/27
