회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
한세실업(주),105630,2012/09,,,,,,
한세실업(주),105630,2013/09,34799815,0,417960904,923721715,264523548,46886272
한세실업(주),105630,2014/09,53369506,0,469974784,988329239,323775255,69367773
한세실업(주),105630,2015/09,69477286,0,666022923,1183699357,395387584,103310496
한세실업(주),105630,2016/09,55542626,1389,684292795,1106975212,584253837,67297299
한세실업(주),105630,2017/09,41591002,0,680495038,1284302854,568729357,52098902
한세실업(주),105630,2018/09,5613383,0,740943224,1272607618,552827460,27416162
한세실업(주),105630,2019/09,24101218,0,808385591,1424882554,498536904,63293558
한세실업(주),105630,2020/09,31431051,0,800723806,1483780076,473652029,54111869
한세실업(주),105630,2021/09,49177202,1253,726749115,1203156897,444662601,78210909
한세실업(주),105630,2022/09,85256029,2173,821530987,1780154339,530684610,170146113
한온시스템(주),018880,2007/09,,,,,,
한온시스템(주),018880,2008/09,,,,,,
한온시스템(주),018880,2009/09,,,,,,
한온시스템(주),018880,2010/09,,,,,,
한온시스템(주),018880,2011/09,,,,,,
한온시스템(주),018880,2012/09,171257659,0,851390912,2685607163,1383021097,236699077
한온시스템(주),018880,2013/09,213639833,0,1406658262,3835470896,1458199214,253741386
한온시스템(주),018880,2014/09,224389451,0,1450567868,4034123300,1606816919,275437273
한온시스템(주),018880,2015/09,170698510,0,1546358272,4097383966,1773589414,238933931
한온시스템(주),018880,2016/09,209853137,0,1764762016,4201996812,1832238454,306507971
한온시스템(주),018880,2017/09,219717159,0,2007997424,4161212794,2019821324,330577448
한온시스템(주),018880,2018/09,193808305,0,2429565009,4325100919,2082751825,278021322
한온시스템(주),018880,2019/09,203305060,0,4665950938,5193004328,2298010925,312701187
한온시스템(주),018880,2020/09,23750294,0,5422993082,4771646877,2265230630,121483753
한온시스템(주),018880,2021/09,212336593,0,5738728749,5425294138,2433382964,265036827
한온시스템(주),018880,2022/09,55919200,0,6490151753,6282471677,2564974209,152289348
한올바이오파마(주),009420,2007/09,,,,,,
한올바이오파마(주),009420,2008/09,,,,,,
한올바이오파마(주),009420,2009/09,,,,,,
한올바이오파마(주),009420,2010/09,,,,,,
한올바이오파마(주),009420,2011/09,,,,,,
한올바이오파마(주),009420,2012/09,,,,,,
한올바이오파마(주),009420,2013/09,-8790895,-216,38607281,56071191,72812740,-7549995
한올바이오파마(주),009420,2014/09,1013916,25,37181032,60606181,59614835,732897
한올바이오파마(주),009420,2015/09,-2377506,-56,20105935,59544491,102442748,-2274775
한올바이오파마(주),009420,2016/09,2609184,52,20227988,63132395,104174207,1350576
한올바이오파마(주),009420,2017/09,2781209,54,23075364,64279996,107672228,1463112
한올바이오파마(주),009420,2018/09,5968437,117,46449957,68600263,117518419,4013823
한올바이오파마(주),009420,2019/09,12947821,253,53875121,82311101,130275509,14088350
한올바이오파마(주),009420,2020/09,13487567,264,39185275,66812024,168122279,5490062
한올바이오파마(주),009420,2021/09,9846481,192,39123981,76709442,163875801,9174744
한올바이오파마(주),009420,2022/09,574348,11,32312161,79878901,154033216,711478
한일시멘트(주),300720,2018/09,,,,,,
한일시멘트(주),300720,2019/09,,,,,,
한일시멘트(주),300720,2020/09,59656474,0,1113517975,654836490,1307231286,75639827
한일시멘트(주),300720,2021/09,73917003,0,932936638,919136678,1451315378,108891558
한일시멘트(주),300720,2022/09,64376747,0,878839354,1067432189,1517369857,85502326
한전케이피에스(주),051600,2008/09,,,,,,
한전케이피에스(주),051600,2009/09,,,,,,
한전케이피에스(주),051600,2010/09,,,,,,
한전케이피에스(주),051600,2011/09,,,,,,
한전케이피에스(주),051600,2012/09,,,,,,
한전케이피에스(주),051600,2013/09,85330805,1896,272531515,787025841,553373495,103865511
한전케이피에스(주),051600,2014/09,97406463,0,271545718,746424348,634039572,119417436
한전케이피에스(주),051600,2015/09,139082731,0,259929716,819655695,751540743,137328516
한전케이피에스(주),051600,2016/09,86448187,0,292866001,852698996,776700139,104724360
한전케이피에스(주),051600,2017/09,105492303,0,309799131,894194688,865387758,127457177
한전케이피에스(주),051600,2018/09,86859216,0,315258889,856012581,913835143,103154723
한전케이피에스(주),051600,2019/09,100881419,0,340045260,868881044,984549158,126372038
한전케이피에스(주),051600,2020/09,68777102,0,322868925,903085520,1034217531,109175356
한전케이피에스(주),051600,2021/09,102525606,0,296795214,1001006523,1113924071,123088676
한전케이피에스(주),051600,2022/09,69408303,0,316484820,1030552884,1179218188,82211989
한화생명보험(주),088350,2009/12,,,,,,
한화생명보험(주),088350,2010/12,,,,,,
한화생명보험(주),088350,2011/12,,,,,,
한화생명보험(주),088350,2012/12,,,,,,
한화생명보험(주),088350,2014/09,,,,,,
한화생명보험(주),088350,2015/09,,,,,,
한화생명보험(주),088350,2016/09,,,,,,
한화생명보험(주),088350,2017/09,,,,,,
한화생명보험(주),088350,2018/09,,,,,,
한화생명보험(주),088350,2019/09,,,,,,
한화생명보험(주),088350,2020/09,,,,,,
한화생명보험(주),088350,2021/09,,,,,,
한화생명보험(주),088350,2022/09,,,,,,
한화솔루션(주),009830,2007/09,,,,,,
한화솔루션(주),009830,2008/09,,,,,,
한화솔루션(주),009830,2009/09,,,,,,
한화솔루션(주),009830,2010/09,,,,,,
한화솔루션(주),009830,2011/09,360258955,0,7145833477,6168232321,5025093940,523519343
한화솔루션(주),009830,2012/09,-19386679,0,7346487513,5177925997,4677584020,117584665
한화솔루션(주),009830,2013/09,-93943482,0,8503479727,5845436592,4419846464,64264173
한화솔루션(주),009830,2014/09,9081863,0,7796065495,6037141406,4745481932,128462013
한화솔루션(주),009830,2015/09,166540291,0,9489715964,5732375032,5004039406,252727070
한화솔루션(주),009830,2016/09,625822302,0,8166048412,6941518368,5365457370,641100272
한화솔루션(주),009830,2017/09,825675880,0,7756616728,6989934545,6246429551,630575200
한화솔루션(주),009830,2018/09,442825843,0,7858353775,6638452271,6506005575,450204175
한화솔루션(주),009830,2019/09,254263101,0,9477608613,7051619251,6374680539,348346553
한화솔루션(주),009830,2020/09,401004209,0,9441647914,6633214676,6117707193,528802611
한화솔루션(주),009830,2021/09,801391309,0,9471075720,7762129678,8306680166,654081627
한화솔루션(주),009830,2022/09,486199306,0,14243998271,9725096832,9643760239,784006607
한화시스템(주),272210,2020/09,53935691,490,1801511593,984894846,988644834,73837147
한화시스템(주),272210,2021/09,77019419,547,1665077958,1409978238,2208101661,104701325
한화시스템(주),272210,2022/09,-33218428,-178,1740426359,1399458443,2219345064,32130251
한화에어로스페이스(주),012450,2007/09,,,,,,
한화에어로스페이스(주),012450,2008/09,,,,,,
한화에어로스페이스(주),012450,2009/09,,,,,,
한화에어로스페이스(주),012450,2010/09,170886735,0,1685835583,2365134218,1205374249,168181224
한화에어로스페이스(주),012450,2011/09,215594262,0,1728019466,2128310292,1584350644,253447884
한화에어로스페이스(주),012450,2012/09,110567488,0,2068233733,2079948293,1590771836,122404067
한화에어로스페이스(주),012450,2013/09,136106063,0,1798822317,2177908559,1695242243,126230089
한화에어로스페이스(주),012450,2014/09,-14541181,0,1900015830,1932300950,1752265426,31291310
한화에어로스페이스(주),012450,2015/09,5295661,0,2016513111,1857432570,1864321102,-44856670
한화에어로스페이스(주),012450,2016/09,256985715,0,2610241477,2350557502,2276427185,120247942
한화에어로스페이스(주),012450,2017/09,9891476,0,3553974059,2679254001,2224048433,36586817
한화에어로스페이스(주),012450,2018/09,-20836800,0,4538523854,2799285077,2637878688,-1583517
한화에어로스페이스(주),012450,2019/09,147777598,0,5652482421,3665991746,2771619481,130130781
한화에어로스페이스(주),012450,2020/09,89203426,0,6675502512,3597227183,2908205624,167688575
한화에어로스페이스(주),012450,2021/09,260768255,0,7083039400,4441291370,3860183403,301788221
한화에어로스페이스(주),012450,2022/09,137821698,0,7793584838,4021747636,4204438744,198783376
현대건설(주),000720,2007/09,,,,,,
현대건설(주),000720,2008/09,,,,,,
현대건설(주),000720,2009/09,,,,,,
현대건설(주),000720,2010/09,,,,,,
현대건설(주),000720,2011/09,548762849,0,7263108463,8117242444,4252208737,601392485
현대건설(주),000720,2012/09,415483000,0,7877624000,9206197000,4704723000,538849000
현대건설(주),000720,2013/09,448809000,0,8981814000,9866837000,5158363000,585342000
현대건설(주),000720,2014/09,410939000,0,11071635000,12252608000,6784779000,697921000
현대건설(주),000720,2015/09,418816000,0,12462530000,13470136000,7276704000,719355000
현대건설(주),000720,2016/09,390320000,0,11464112000,13438575000,7728311000,750695000
현대건설(주),000720,2017/09,370510000,0,10340308000,12590617000,8406488000,791481000
현대건설(주),000720,2018/09,468451000,0,9780212000,12264590000,8400719000,677276000
현대건설(주),000720,2019/09,566414000,0,9455263000,12647308000,8887092000,689455000
현대건설(주),000720,2020/09,349809000,0,9422369000,12645497000,8886755000,459051000
현대건설(주),000720,2021/09,427744000,0,9477182000,12885050000,9186657000,562231000
현대건설(주),000720,2022/09,642850000,0,10865523000,15155595000,10363143000,500595000
현대글로비스(주),086280,2007/09,,,,,,
현대글로비스(주),086280,2008/09,,,,,,
현대글로비스(주),086280,2009/09,,,,,,
현대글로비스(주),086280,2010/09,,,,,,
현대글로비스(주),086280,2011/09,,,,,,
현대글로비스(주),086280,2012/09,,,,,,
현대글로비스(주),086280,2013/09,387254791,0,2974559170,9609995969,2242444602,489092853
현대글로비스(주),086280,2014/09,455644235,12151,3357148667,10353734487,2714275912,479384177
현대글로비스(주),086280,2015/09,249032305,0,4451333046,10948247589,3000776065,511643843
현대글로비스(주),086280,2016/09,501064374,0,4298001447,11420836714,3441031969,572228405
현대글로비스(주),086280,2017/09,466495539,0,4593894947,12391996925,3812614615,556370407
현대글로비스(주),086280,2018/09,303450805,0,4453104978,12352111022,4148992038,518106429
현대글로비스(주),086280,2019/09,272924541,0,5631896552,13467620528,4470101202,648070855
현대글로비스(주),086280,2020/09,437831313,0,5483106485,11640815919,4926541833,486945436
현대글로비스(주),086280,2021/09,526978901,0,6411221832,15935858335,5563800790,801143262
현대글로비스(주),086280,2022/09,833230012,0,8052969100,20170259614,6672476012,1352858795
현대로템(주),064350,2007/09,,,,,,
현대로템(주),064350,2008/09,,,,,,
현대로템(주),064350,2009/09,,,,,,
현대로템(주),064350,2010/09,,,,,,
현대로템(주),064350,2011/09,47074000,0,2645427000,2047613000,1097388000,101940000
현대로템(주),064350,2012/09,64697000,0,2758825000,2180759000,1174810000,120742000
현대로템(주),064350,2013/09,91434000,0,3275003000,2315607000,1274200000,137832000
현대로템(주),064350,2014/09,35095614,0,2605127571,2249739480,1813724915,38977723
현대로템(주),064350,2015/09,-69245811,0,3371389110,2529210429,1674783084,18329533
현대로템(주),064350,2016/09,7677390,0,2914785768,2129101167,1439862848,77379672
현대로템(주),064350,2017/09,17446060,0,2499416799,1973079707,1481664333,68896249
현대로템(주),064350,2018/09,-63715271,0,2546050236,1754811257,1346398215,16712394
현대로템(주),064350,2019/09,-167302443,0,3106512078,1859352671,934997055,-133707767
현대로템(주),064350,2020/09,21632858,0,2627340034,2020332546,1336383241,68401769
현대로템(주),064350,2021/09,25755686,0,2884856154,2074537017,1370264931,49487339
현대로템(주),064350,2022/09,71353210,0,2804449979,2245749500,1345509493,86819721
현대모비스(주),012330,2007/09,,,,,,
현대모비스(주),012330,2008/09,,,,,,
현대모비스(주),012330,2009/09,,,,,,
현대모비스(주),012330,2010/09,,,,,,
현대모비스(주),012330,2011/09,2405290000,0,8515725000,19253319000,13197206000,2088122000
현대모비스(주),012330,2012/09,2641681000,0,12401011000,22505911000,16329125000,2077193000
현대모비스(주),012330,2013/09,2491200000,0,13272390000,24999623000,19285002000,2053655000
현대모비스(주),012330,2014/09,2584707000,0,14299867000,26342563000,22487497000,2189905000
현대모비스(주),012330,2015/09,2189669000,0,16628960000,26030912000,25392005000,2067383000
현대모비스(주),012330,2016/09,2349869000,0,11817752000,27971644000,27345832000,2224842000
현대모비스(주),012330,2017/09,1726307000,0,12079009000,26322945000,29944615000,1705514000
현대모비스(주),012330,2018/09,1468373000,0,12014190000,25505213000,30414051000,1443264000
현대모비스(주),012330,2019/09,1712196000,0,13109833000,27645041000,32449377000,1724887000
현대모비스(주),012330,2020/09,974881000,0,15052665000,25950081000,33208011000,1127979000
현대모비스(주),012330,2021/09,1808488000,0,15040362000,30090770000,34823421000,1511516000
현대모비스(주),012330,2022/09,1850652000,0,18092757000,36911794000,38267434000,1366162000
현대엘리베이터(주),017800,2007/09,,,,,,
현대엘리베이터(주),017800,2008/09,,,,,,
현대엘리베이터(주),017800,2009/09,,,,,,
현대엘리베이터(주),017800,2010/09,,,,,,
현대엘리베이터(주),017800,2011/09,-212708021,0,814910910,627883083,609388956,11670840
현대엘리베이터(주),017800,2012/09,-116223000,0,748349505,673426803,464887092,33890622
현대엘리베이터(주),017800,2013/09,-168386939,0,917992887,764590913,319799540,70000259
현대엘리베이터(주),017800,2014/09,88631500,0,740883742,950974451,413959297,95083750
현대엘리베이터(주),017800,2015/09,28775561,0,652174638,1033106797,665801648,108810905
현대엘리베이터(주),017800,2016/09,-15491897,0,1330162791,1261789276,651261070,135304040
현대엘리베이터(주),017800,2017/09,92220918,0,1351646014,1517999450,857165205,108473411
현대엘리베이터(주),017800,2018/09,-22206462,0,1434908453,1387919834,901312732,103230669
현대엘리베이터(주),017800,2019/09,21832876,0,1462738376,1356113077,935634931,92787644
현대엘리베이터(주),017800,2020/09,71244817,0,1517665720,1317337143,986657243,105372859
현대엘리베이터(주),017800,2021/09,35601588,0,1766168810,1401970844,1033845675,91106160
현대엘리베이터(주),017800,2022/09,66116625,0,1873503312,1507352222,1161974975,3809011
현대위아(주),011210,2007/09,,,,,,
현대위아(주),011210,2008/09,,,,,,
현대위아(주),011210,2009/09,,,,,,
현대위아(주),011210,2010/09,,,,,,
현대위아(주),011210,2011/09,176254397,0,2650017402,4643515591,1440667680,240965111
현대위아(주),011210,2012/09,293292233,0,2523844938,5078082984,1765861735,398895286
현대위아(주),011210,2013/09,308857286,0,2541467629,5318739940,2187068039,384024022
현대위아(주),011210,2014/09,328505398,0,2729112260,5608147996,2615755442,402224178
